"","word","twitter_zipf","youtube_zipf","shabd_zipf","twitter_youtube_zipf_avg","lm_preds_shabd_YT"
"1","मजाकी",1.10345139230444,2.02723204377768,0.30932922116608,1.56534171804106,0.966022841875816
"2","अमरीका",3.9002569176853,4.19454937852585,2.93119760584759,4.04740314810557,3.48647771603966
"3","भ्रांतियाँ",2.22839012891273,2.20332330283336,0.133237962110398,2.21585671587305,1.62660024626331
"4","हाँथ",3.76746622770551,3.61550375062001,0.911389212494042,3.69148498916276,3.12505408339108
"5","गाओं",2.29842799552049,2.90229330716938,0.873600651604642,2.60036065134493,2.01705183080371
"6","कामेच्छा",1.74027348989161,1.90229330716938,0.610359216830061,1.82128339853049,1.22592352292968
"7","ढिठ",1.47142817759903,1.90229330716938,0.133237962110398,1.6868607423842,1.08942156742684
"8","बिभो",2.08872813548373,1.7262020481137,0.133237962110398,1.90746509179871,1.3134383065005
"9","कराव",2.36669282707902,2.27027009246397,1.03632794910234,2.31848145977149,1.73081242765236
"10","मान्नीय",2.36669282707902,2.12414205678573,0.873600651604642,2.24541744193237,1.65661822856527
"11","तगड़े",2.65571391526998,2.50435329849734,1.33735794476632,2.58003360688366,1.9964103601015
"12","पानेका",1.10345139230444,2.02723204377768,0.30932922116608,1.56534171804106,0.966022841875816
"13","फवारा",1.7055113836324,2.32826203944166,0.832207966446417,2.01688671153703,1.42455250031848
"14","समाजीक",1.8304501202407,2.27027009246397,0.610359216830061,2.05036010635233,1.4585436739837
"15","पर्दशन",2.17039818193505,2.27027009246397,0.677306006460674,2.22033413719951,1.63114692599866
"16","खींचो",2.50714372986556,2.6012633115054,1.41199156306323,2.55420352068548,1.9701807245777
"17","अकबकाहट",0.927360133248754,1.7262020481137,0.133237962110398,1.32678109068122,0.723772070509113
"18","लोकं",3.52724320532244,2.7262020481137,0.610359216830061,3.12672262671807,2.55155576786752
"19","तृष्टिकरण",2.02427014625681,2.12414205678573,0.873600651604642,2.07420610152127,1.48275852782447
"20","गंद",3.26281803393814,3.58353454454496,2.19014281344687,3.42317628924155,2.8525950852754
"21","हन्त",1.8304501202407,1.7262020481137,0.133237962110398,1.7783260841772,1.18230172895178
"22","आकोला",1.22839012891273,1.7262020481137,0.133237962110398,1.47729608851322,0.876615289990002
"23","पीसेगा",1.22839012891273,1.7262020481137,0.133237962110398,1.47729608851322,0.876615289990002
"24","चांसेस",1.47142817759903,2.12414205678573,0.30932922116608,1.79778511719238,1.20206176148585
"25","स्वाराज्य",0.927360133248754,1.7262020481137,0.133237962110398,1.32678109068122,0.723772070509113
"26","भगवत्कथा",0.927360133248754,1.7262020481137,0.133237962110398,1.32678109068122,0.723772070509113
"27","शुभकामनाएं",5.5628338268343,4.86276408470368,4.15079297652524,5.21279895576899,4.66990029703477
"28","बृह्मांड",1.32530014192079,2.02723204377768,0.133237962110398,1.67626609284923,1.07866303593483
"29","रोहिंगया",2.26978281407096,2.62929203510564,0.43426795777438,2.4495374245883,1.86389561459918
"30","लघी",0.927360133248754,1.7262020481137,0.133237962110398,1.32678109068122,0.723772070509113
"31","हारबो",0.927360133248754,1.7262020481137,0.133237962110398,1.32678109068122,0.723772070509113
"32","कुद्द",0.927360133248754,1.90229330716938,0.133237962110398,1.41482672020907,0.813179622394926
"33","ज़ुबानी",3.38900870131221,2.84014540042053,0.133237962110398,3.11457705086637,2.53922231975695
"34","भेजिया",2.37451816459097,1.90229330716938,0.43426795777438,2.13840573588018,1.54795122586951
"35","गुरुश्च",2.00654137929638,1.90229330716938,0.531177970782436,1.95441734323288,1.36111683272341
"36","मेकप",2.35872389740774,2.74739134718363,1.1332379621104,2.55305762229569,1.96901710100784
"37","डिप्रेसन",2.56082858882834,3.20332330283336,1.11096156739925,2.88207594583085,2.30312480164676
"38","गोविन्दम्",2.13148011590468,2.27027009246397,0.531177970782436,2.20087510418433,1.61138689346459
"39","टुटेगी",1.667722822743,2.02723204377768,0.30932922116608,1.84747743326034,1.25252273667562
"40","फाइनली",2.94647642369583,3.03795590916945,1.42327257347292,2.99221616643264,2.41496871191213
"41","स्टालिन",3.15137494462162,3.35459097816401,2.09937969484943,3.25298296139281,2.67976914409175
"42","नितंब",2.18263263835206,2.62929203510564,1.15442726118034,2.40596233672885,1.81964649116608
"43","उताह",0.927360133248754,2.20332330283336,0.43426795777438,1.56534171804106,0.966022841875815
