"","word","twitter_zipf","youtube_zipf","wordlex_blog_zipf","twitter_youtube_zipf_avg","lm_preds_blog_YT"
"1","आपके",5.76690102621772,6.14343286114375,5.54539471315026,5.95516694368073,5.02252390555558
"2","मोडून",2.48366263401604,1.7262020481137,3.59078117038473,2.10493234106487,2.83272237251543
"3","आयला",2.36669282707902,2.02723204377768,3.62296585375613,2.19696243542835,2.88506402504384
"4","बहरहाल",2.90279194175802,3.2313520264336,4.72603617546901,3.06707198409581,3.3799344473008
"5","पसारे",2.60405374287362,2.50435329849734,3.6071715865729,2.55420352068548,3.08824309252963
"6","शावेज",1.22839012891273,1.90229330716938,3.07889780940586,1.56534171804106,2.52583292408835
"7","भीगे",3.20267148779057,3.00495564906652,3.9819877963978,3.10381356842854,3.40083103828866
"8","करावा",3.64127048737771,3.01623665947621,4.41635707069651,3.32875357342696,3.52876453290037
"9","तोंडात",2.72670068270234,2.32826203944166,3.88337799851185,2.527481361072,3.07304499887372
"10","अधीकच",0.927360133248754,2.02723204377768,3.07889780940586,1.47729608851322,2.47575741586177
"11","१९८५",1.80242139664045,2.02723204377768,3.28975117472075,1.91482672020907,2.72460075839177
"12","व्याकुल",3.41942173776135,3.09726991038543,4.0566214146947,3.25834582407339,3.48872048016457
"13","जीवाला",2.40448138796842,2.12414205678573,3.43108032751722,2.26431172237707,2.9233685926952
"14","एखाद्या",3.39274298469717,2.78689988846731,4.67411837620351,3.08982143658224,3.3928730837924
"15","तरी",4.50680073038855,3.67314531881152,5.53049237636864,4.08997302460004,3.96170426078767
"16","नियम",4.97184109528172,4.81042073485293,4.94147637717293,4.89113091506733,4.41735877481665
"17","यात्रीयो",1.74027348989161,2.20332330283336,3.51823050323612,1.97179839636248,2.75700311218493
"18","गिर",4.70774946171971,4.77754754745023,4.85795289878774,4.74264850458497,4.33291015189823
"19","इन्जीनियरिंग",0.927360133248754,1.7262020481137,3.07889780940586,1.32678109068122,2.39015276912827
"20","केन्द्र",4.56833819060709,4.47516490936986,4.80725159142709,4.52175154998847,4.20727612183402
"21","मिळतील",2.73013385854073,2.65562097382799,3.66716951624819,2.69287741618436,3.16711317196577
"22","आपलीच",2.33390031368271,1.7262020481137,3.40625674379219,2.0300511808982,2.7901340899164
"23","१९३०",1.80242139664045,1.7262020481137,3.47683781807789,1.76431172237707,2.63899611165827
"24","पापा",4.68917525086182,4.89248411543027,5.01086392413403,4.79082968314604,4.36031295447162
"25","यद्यपि",3.10054640166103,3.40744328548928,4.40111710413978,3.25399484357516,3.48624588192612
"26","देवाची",2.26978281407096,1.90229330716938,3.6071715865729,2.08603806062017,2.8219763457005
"27","अंतरजामी",1.47142817759903,1.7262020481137,3.25498906846154,1.59881511285636,2.54487074875307
"28","विस्मित",2.02427014625681,2.27027009246397,3.6943217622918,2.14727011936039,2.85680177062641
"29","उसी",5.28523783247863,5.44598893947862,5.61545625197739,5.36561338597862,4.6872182897398
"30","कार्यक्रमात",3.00107848359488,1.7262020481137,3.6943217622918,2.36364026585429,2.97986120138799
"31","ऐकायला",2.70911550790122,2.27027009246397,3.94665983405606,2.4896928001826,3.05155294524386
"32","कक्ष",3.62064729025441,3.00495564906652,4.42622782472281,3.31280146966047,3.5196918542487
"33","धीरा",1.77245817326301,2.50435329849734,3.35189908146959,2.13840573588017,2.85176019718015
"34","याचा",3.64834587740249,2.981474553217,4.70085262945076,3.31491021530975,3.52089119271302
"35","वृतांत",2.34233348121957,2.87233008379193,3.6943217622918,2.60733178250575,3.11845952378365
"36","नज्मों",1.32530014192079,2.27027009246397,3.21720050757214,1.79778511719238,2.65803393632299
"37","कित्येक",3.20267148779057,2.46656473760794,4.32193585809215,2.83461811269925,3.24772747902945
"38","पुष्प",3.88996620617288,3.25768096515595,4.19284116171269,3.57382358566442,3.6681468677158
"39","अधिक",5.47331017282519,5.13773758032302,5.67549490503232,5.30552387657411,4.65304268399249
"40","दार्शनिकों",1.98805797360237,2.42517205244971,3.47683781807789,2.20661501302604,2.89055387992356
"41","गावाच्या",1.88160264268808,1.7262020481137,3.59078117038473,1.80390234540089,2.66151307904843
"42","निंदिया",2.35060600718556,1.90229330716938,3.65292907713358,2.12644965717747,2.84496023765182
"43","उल्फा",1.74027348989161,1.90229330716938,3.43108032751722,1.82128339853049,2.67139846545143
"44","सहित",4.92465912565827,4.51543010538103,4.92477068367007,4.72004461551965,4.32005430386905
"45","अहसासों",2.81666183575506,2.50435329849734,3.79905711281181,2.6605075671262,3.14870298339085
"46","शिष्यत्व",1.667722822743,1.7262020481137,3.21720050757214,1.69696243542835,2.60069154400692
"47","गये",5.34040830256663,5.44640271092942,5.75375895014367,5.39340550674802,4.70302491841274
"48","साहित्यकारों",2.85677905896305,2.65562097382799,4.28975117472075,2.75620001639552,3.20312758182128
"49","गायन",3.07964847763181,3.26402114318697,4.18440799417583,3.17183481040939,3.43951777697927
"50","हिट",3.85473049628778,4.18028431884479,4.42866085339381,4.01750740756628,3.92048980617615
"51","सासू",2.92079636374637,2.53911540475655,3.92399584942011,2.72995588425146,3.18820136388035
"52","ढेर",4.63967304193012,4.47786599437468,4.75787118532562,4.5587695181524,4.22832990473346
"53","वी",4.43884242187475,4.69724583994972,4.89430951128119,4.56804413091224,4.2336047940158
"54","स्याम",2.63493030934669,2.96924009679999,3.82902033618926,2.80208520307334,3.22922455057811
"55","उजव्या",2.30757137496036,2.02723204377768,3.76687242944041,2.16740170936902,2.86825151102235
"56","अध्ययनों",1.80242139664045,1.7262020481137,3.21720050757214,1.76431172237707,2.63899611165827
"57","मुशायरे",2.59945799118447,2.76759473327192,3.70728673945617,2.6835263622282,3.16179480713812
"58","तेरी",5.23343114697414,5.19462323185175,5.28908251487826,5.21402718941295,4.60100440412313
"59","सैर",3.49084121864316,3.53911540475655,4.20111368767868,3.51497831169986,3.6346789146066
"60","हूँ",5.89342673828239,5.77605940879343,6.18640455862044,5.83474307353791,4.95403343609841
"61","मुंबईच्या",3.16035624364091,1.7262020481137,3.6943217622918,2.4432791458773,3.02515541318628
"62","रोखून",2.08872813548373,2.12414205678573,3.47683781807789,2.10643509613473,2.83357705689065
"63","आदराने",1.8304501202407,1.90229330716938,3.40625674379219,1.86637171370504,2.69704221755535
"64","स्वतःच",3.14220398129645,1.7262020481137,3.7321103231812,2.43420301470507,3.01999340930696
"65","गुनगुनाती",2.53481515646342,2.37941456188904,3.65292907713358,2.45711485917623,3.03302440542175
"66","बढ़ी",1.10345139230444,3.67802508342961,4.23271267375039,2.39073823786702,2.99527303645265
"67","पात्र",4.3010994516002,4.33951520956916,4.74283418857297,4.32030733058468,4.09270573690921
"68","डोळ्यांत",1.9050837385376,1.7262020481137,3.53753565843151,1.81564289332565,2.66819045653263
"69","बीस्ट",2.26978281407096,1.90229330716938,4.07889780940586,2.08603806062017,2.8219763457005
"70","गिटार",2.65163600284954,2.32826203944166,3.96819951191217,2.4899490211456,3.05169866962574
"71","कांचन",1.9050837385376,1.7262020481137,3.35189908146959,1.81564289332565,2.66819045653263
"72","लोथल",1.7055113836324,2.02723204377768,3.28975117472075,1.86637171370504,2.69704221755535
"73","विरोधाभासों",1.5805726470241,1.90229330716938,3.35189908146959,1.74143297709674,2.62598394054151
"74","दूसरा",4.8765060856687,5.04101693532442,5.20356502710447,4.95876151049656,4.45582333524908
"75","बोलताना",2.94647642369583,2.20332330283336,3.94665983405606,2.57489986326459,3.10001403310485
"76","यानि",4.43528343674068,4.37553690682584,4.86865474169114,4.40541017178326,4.14110754909908
"77","सार्या",1.10345139230444,1.7262020481137,3.17580782241391,1.41482672020907,2.44022827735485
"78","सर्वस्वी",2.40448138796842,1.7262020481137,3.37992780506984,2.06534171804106,2.81020540512527
"79","बम्बई",3.06880990664922,3.43377222421163,4.18012919619655,3.25129106543043,3.48470812172774
"80","अँगरेजी",1.32530014192079,2.20332330283336,3.21720050757214,1.76431172237707,2.63899611165827
"81","बलिष्ठ",2.11769183141905,1.90229330716938,3.37992780506984,2.00999256929421,2.77872585562043
"82","आवडत्या",2.27954265136012,1.7262020481137,3.45456142336674,2.00287234973691,2.77467626661835
"83","प्रयाण",2.24957942798267,2.02723204377768,3.40625674379219,2.13840573588018,2.85176019718015
"84","निरोप",2.56584939020339,2.12414205678573,4.06229854758639,2.34499572349456,2.96925721185073
"85","काढला",3.07037493350285,2.37941456188904,4.12519782905883,2.72489474769594,3.18532286796203
"86","चिरंतन",2.50139140097647,2.02723204377768,3.59078117038473,2.26431172237707,2.9233685926952
"87","खरी",3.88735497157717,3.81077832604803,4.36893242076837,3.8490666488126,3.8246899732271
"88","सुधारणा",2.85932624797693,2.46656473760794,3.70728673945617,2.66294549279243,3.15008954133143
"89","इन",5.66180390339285,5.98269128450681,5.9658113428044,5.82224759394983,4.946926695034
"90","विरोधाभास",2.98043857673217,3.23808540909257,3.93923581597685,3.10926199291237,3.40392980226507
"91","को",7.14704575606079,7.18064824096177,7.07523980213537,7.16384699851128,5.70995459749959
"92","उंदीर",2.24957942798267,2.20332330283336,3.53753565843151,2.22645136540802,2.90183570540673
"93","उड़ाते",0.927360133248754,3.45047791771448,3.77786781374188,2.18891902548162,2.88048937615874
"94","सारदे",1.32530014192079,1.7262020481137,3.07889780940586,1.52575109501724,2.5033159566982
"95","जबकि",5.05293898225094,5.09075304346767,5.31030367824859,5.0718460128593,4.52013957625652
"96","प्रमाणात",3.34483182645205,2.62929203510564,4.35765141035869,2.98706193077884,3.33442913256152
"97","चबाता",1.32530014192079,1.7262020481137,3.07889780940586,1.52575109501724,2.5033159566982
"98","समझा",4.6441561756152,4.95073511071978,5.09749429789751,4.79744564316749,4.3640757484031
"99","समिति",4.56384802960212,3.77152502690035,4.72969084905779,4.16768652825124,4.0059034244744
"100","पातळीवर",2.96677425242489,1.90229330716938,3.89181116604871,2.43453377979713,3.0201815302867
"101","कोपरा",2.19453186165177,1.7262020481137,3.57374783108595,1.96036695488273,2.75050153743408
"102","हातपाय",2.05769390174376,1.7262020481137,3.35189908146959,1.89194797492873,2.71158858727501
"103","करायचे",3.34896406011858,2.6012633115054,4.4790038798344,2.97511368581199,3.327633628431
"104","बागेत",2.02427014625681,1.90229330716938,3.77786781374188,1.96328172671309,2.7521592992282
"105","लड़ा",1.10345139230444,3.7262020481137,3.70728673945617,2.41482672020906,3.00897323942869
"106","सामान",4.73722273838699,4.6050109804729,5.00123394018174,4.67111685942995,4.29222688908745
"107","चट्टानी",2.26978281407096,1.7262020481137,3.45456142336674,1.99799243109233,2.77190083747392
"108","कालिदास",3.05121177421584,3.32279914374016,3.95395907279756,3.187005458978,3.44814600692406
"109","हडताली",0.927360133248754,1.7262020481137,3.07889780940586,1.32678109068122,2.39015276912827
"110","मिस्टर",3.72670068270234,3.92210170052293,4.34016067819835,3.82440119161263,3.81066161870737
"111","मी",4.69232042681855,4.3031190040789,6.0128909732371,4.49771971544873,4.19360813701014
"112","जदपि",2.18263263835206,1.7262020481137,3.47683781807789,1.95441734323288,2.74711772578193
"113","दर्शकों",3.66693247769885,4.02723204377768,4.49802711714783,3.84708226073826,3.82356136250702
"114","ब्लॉगिंग",2.05769390174376,1.90229330716938,4.52605584074808,1.97999360445657,2.76166409550159
"115","शिवप्रसाद",2.28908796926635,2.02723204377768,3.45456142336674,2.15816000652201,2.86299533908713
"116","दिलं",3.33133809691811,2.96924009679999,4.15353142770276,3.15028909685905,3.42726376094323
"117","काली",4.55354646817604,4.56536573102835,4.83094625722529,4.55945609960219,4.22872039447408
"118","तहान",2.22839012891273,1.7262020481137,3.68095780073382,1.97729608851322,2.76012989689869
"119","जाते",5.4990107447367,5.64991224251026,5.94222066952631,5.57446149362348,4.80599959880146
"120","बिचित्र",2.50139140097647,1.7262020481137,3.55601906412552,2.11379672454508,2.8377639459617
"121","सुनाई",4.37444060507976,4.56379048634921,4.89264554571344,4.46911554571448,4.17733965957949
"122","परिणीता",1.52942012457672,1.7262020481137,3.21720050757214,1.62781108634521,2.56136206259527
"123","नाना",4.14668264166809,3.88153808557876,4.65147901073834,4.01411036362342,3.91855775454771
"124","इब्रानियों",0.927360133248754,2.12414205678573,3.07889780940586,1.52575109501724,2.5033159566982
"125","कोणतीही",3.2207226879602,2.57130008812795,3.84790568034963,2.89601138804408,3.28264459508703
"126","नावे",3.00290709464128,2.70392565340254,4.12519782905883,2.85341637402191,3.25841889545246
"127","लेका",2.29842799552049,2.02723204377768,3.59078117038473,2.16283001964908,2.86565138552597
"128","आइसक्रीम",2.99924214055488,2.6012633115054,3.8192604989001,2.80025272603014,3.22818233849167
"129","पहिला",3.94626857756508,3.32279914374016,4.46360955234414,3.63453386065262,3.70267553076146
"130","उद्विग्न",2.14484407746266,2.12414205678573,3.53753565843151,2.1344930671242,2.84953488653692
"131","दीपा",3.04628588607453,2.74739134718363,4.06790242510439,2.89683861662908,3.28311507717724
"132","ललित",3.45499003412009,3.60414899974288,4.21323432035454,3.52956951693149,3.64297758907268
