"","word","twitter_zipf","youtube_zipf","wordlex_blog_zipf","twitter_youtube_zipf_avg","lm_preds_blog_YT"
"1","दाखवलं",2.84643822562483,1.90229330716938,3.53753565843151,2.3743657663971,2.98596127578744
"2","रंगात",1.8304501202407,2.50435329849734,3.68095780073382,2.16740170936902,2.86825151102235
"3","यानो",1.22839012891273,1.90229330716938,3.37992780506984,1.56534171804106,2.52583292408835
"4","सागौन",2.13148011590468,2.02723204377768,3.35189908146959,2.07935607984118,2.81817600279577
"5","विलक्षण",3.55523782782873,3.43800927715489,4.38799542681787,3.49662355249181,3.62423973777694
"6","व्हाय",1.77245817326301,1.7262020481137,3.17580782241391,1.74933011068835,2.63047539548657
"7","आपकी",5.56739412580467,5.93678807301885,5.44741712379274,5.75209109941176,4.90702554220871
"8","बहुतायत",2.59481308613871,3.14117539608451,3.84790568034963,2.86799424111161,3.26670998391751
"9","ब्लांग",0.927360133248754,1.7262020481137,3.21720050757214,1.32678109068122,2.39015276912827
"10","द्वारा",5.9150286321944,5.51666314671767,5.6805504586856,5.71584588945603,4.88641126164708
"11","पैराग्राफ",2.15780905462703,2.50435329849734,3.47683781807789,2.33108117656218,2.9613433833834
"12","पाऊस",3.46075084126631,2.37941456188904,4.41133626932146,2.92008270157767,3.29633503338976
"13","निखील",1.5805726470241,2.32826203944166,3.37992780506984,1.95441734323288,2.74711772578193
"14","चिडिया",2.78469262968002,3.20332330283336,3.92399584942011,2.99400796625669,3.33837965524593
"15","इत्यादि",4.06739654422404,4.42386721076137,4.69825205592023,4.2456318774927,4.05023444917257
"16","पिल्लु",1.74027348989161,2.12414205678573,3.25498906846154,1.93220777333867,2.73448614479478
"17","दृष्टीने",2.88640152556985,1.7262020481137,4.20519160009912,2.30630178684177,2.94725023031665
"18","मामलों",4.49895251661006,4.18256808124274,4.65147901073834,4.3407602989264,4.10433825961302
"19","वस्तुनिष्ठ",2.02427014625681,2.02723204377768,3.43108032751722,2.02575109501724,2.78768843773512
"20","पाने",4.93333383874793,4.68714824384753,5.15123963092318,4.81024104129773,4.3713530666274
"21","बंधन",4.27351743548076,3.86765182151416,4.48330386032713,4.07058462849746,3.95067720818164
"22","बसी",3.59899572985088,3.32279914374016,4.18012919619655,3.46089743679552,3.60392068946021
"23","प्रभावों",2.62196533218232,2.27027009246397,3.75559141903072,2.44611771232315,3.02676983355187
"24","लेटी",2.9050837385376,2.62929203510564,3.96819951191217,2.76718788682162,3.20937687777005
"25","लावतो",2.47142817759903,1.7262020481137,3.40625674379219,2.09881511285636,2.82924322978999
"26","गतांक",0.927360133248754,1.90229330716938,3.35189908146959,1.41482672020907,2.44022827735485
"27","वीडी",2.48965299770523,1.7262020481137,3.97514837186749,2.10792752290946,2.83442586710004
"28","ज्ञानाच्या",1.667722822743,1.7262020481137,3.25498906846154,1.69696243542835,2.60069154400692
"29","अशीच",3.10633708054192,2.57130008812795,4.25498906846154,2.83881858433494,3.25011647611058
"30","मेरे",5.87486737506633,5.89521484000693,6.1721443405097,5.88504110753663,4.98264018953741
"31","पुढचा",2.69451599933093,2.12414205678573,4.02706617113299,2.40932902805833,3.00584645471493
"32","तिन्हहि",2.21739474461127,1.90229330716938,3.65292907713358,2.05984402589032,2.80707862041151
"33","खिलवाड़",1.10345139230444,3.60701564039449,3.49802711714783,2.35523351634946,2.97507990495971
"34","राहणार्",1.52942012457672,1.7262020481137,3.13005033185324,1.62781108634521,2.56136206259527
"35","द्यावे",3.18142458616309,2.42517205244971,4.0566214146947,2.8032983193064,3.22991450432407
"36","मनास",1.62633013758477,1.7262020481137,3.25498906846154,1.67626609284923,2.5889206034317
"37","अतिशय",3.70369804286893,3.04842134284761,4.78218918752452,3.37605969285827,3.55566965000219
"38","पिछले",5.34816547473969,5.02549138220138,5.42598377049784,5.18682842847053,4.58553524586248
"39","वैलंटाइन",2.17039818193505,1.7262020481137,3.45456142336674,1.94830011502437,2.74363858305649
"40","ब्लैकी",0.927360133248754,1.7262020481137,3.28975117472075,1.32678109068122,2.39015276912827
"41","जीवधारी",1.667722822743,2.02723204377768,3.21720050757214,1.84747743326034,2.68629619074042
"42","लेता",4.80791650132163,4.99850789251578,5.19947174061171,4.90321219691871,4.42422994300501
"43","भादो",2.69078812681169,1.90229330716938,3.51823050323612,2.29654071699053,2.9416986710143
"44","व्यक्तीची",2.47142817759903,1.7262020481137,3.35189908146959,2.09881511285636,2.82924322978999
"45","सारस",2.18263263835206,1.7262020481137,3.43108032751722,1.95441734323288,2.74711772578193
"46","मौका",4.8112202197845,4.93785644866688,4.93471971481189,4.87453833422569,4.40792182805516
"47","रखते",4.89581973200931,4.97035542066512,5.13437170563588,4.93308757633721,4.44122141453933
"48","सोह",2.24957942798267,2.20332330283336,3.47683781807789,2.22645136540802,2.90183570540673
"49","उठ",4.78151429727878,4.55421711233767,4.97926493806233,4.66786570480823,4.29037781127543
"50","उपग्रहो",0.927360133248754,1.7262020481137,3.02090586242817,1.32678109068122,2.39015276912827
"51","यादों",4.1869540121347,3.82657259323126,4.76126855192241,4.00676330268298,3.91437915065178
"52","प्रबंध",3.79864110610673,3.48963004167663,4.21323432035454,3.64413557389168,3.70813645679345
"53","झरने",2.95266599851352,2.7262020481137,4.02706617113299,2.83943402331361,3.25046650392916
"54","धीर",3.4517562553526,3.69701365898621,4.36332854325038,3.5743849571694,3.66846614493111
"55","गुलाबी",3.75311071459678,3.49335791419588,4.49802711714783,3.62323431439633,3.69624897075447
"56","इंगित",2.84643822562483,3.17336007945591,3.88337799851185,3.00989915254037,3.34741768738615
"57","भोसले",3.41023371685751,2.42517205244971,3.99535175795578,2.91770288465361,3.29498152450355
"58","माझा",4.01849928707451,3.41639812814221,5.08482867662507,3.71744870760836,3.74983293224866
"59","आत्तापर्यंत",2.60860137062434,1.7262020481137,3.68095780073382,2.16740170936902,2.86825151102235
"60","सक्रिय",4.46956291568278,3.97294675783754,4.73690920606297,4.22125483676016,4.03637013006567
"61","घेण्यात",3.27076872705261,2.12414205678573,3.83856565409549,2.69745539191917,3.16971687260144
"62","कार्यक्रम",4.96102509645193,4.59011942507156,5.21283570216969,4.77557226076174,4.35163537235631
"63","मारले",2.96677425242489,2.62929203510564,3.83856565409549,2.79803314376526,3.22691996226062
"64","प्रस्तुतियों",1.667722822743,2.27027009246397,3.47683781807789,1.96899645760348,2.75540952363171
"65","बंदिश",3.09615215356294,2.78689988846731,3.82902033618926,2.94152602101512,3.30853081328995
"66","रहावे",2.5805726470241,1.7262020481137,3.68095780073382,2.1533873475689,2.86028091335185
"67","भीमसेन",2.49556185731575,2.32826203944166,3.8092762779935,2.4119119483787,3.00731547763458
"68","कविताएं",3.13148011590468,3.79438790985986,4.54502367982406,3.46293401288227,3.60507898184943
"69","कहने",5.03655044244985,5.18385690233216,5.33747523485165,5.11020367239101,4.54195530187212
"70","फेहरिस्त",2.57572014422969,2.82311206112175,3.6943217622918,2.69941610267572,3.17083201696631
"71","रूढ़ियों",2.44587407312664,1.7262020481137,3.45456142336674,2.08603806062017,2.8219763457005
"72","पाहिले",3.15652983578785,3.21050188746048,4.37170747482315,3.18351586162417,3.4461613160094
"73","संदेह",4.07333303605093,4.19232791853189,4.55420572336205,4.13283047729141,3.98607922109321
