"","word","twitter_zipf","youtube_zipf","shabd_zipf","twitter_youtube_zipf_avg","lm_preds_shabd_YT"
"1","पच्ची",2.34233348121957,2.37941456188904,2.61682525907929,2.36087402155431,1.77386073325816
"2","गिराएं",1.96875281840698,2.02723204377768,1.92911797945447,1.99799243109233,1.40536595615651
"3","खैरी",1.98805797360237,1.7262020481137,3.23755432662213,1.85713001085803,1.26232462391325
"4","साक्षर",3.2106613619523,3.12414205678573,4.11989775038249,3.16740170936902,2.59286408961258
"5","ट्रांसपोर्टरों",1.77245817326301,2.02723204377768,3.45088350533156,1.89984510852034,1.30570045450281
"6","फायरिंग",4.04147048978064,3.45859580793666,4.63954000573761,3.75003314885865,3.18450788767304
"7","टकरा",3.35711241325116,3.41194378671596,4.3394024518786,3.38452809998356,2.81334907153335
"8","हिप",2.10345139230443,2.91653374628399,2.72541471950627,2.50999256929421,1.92528590184051
"9","पधारी",2.11769183141905,1.7262020481137,2.7147325044013,1.92194693976637,1.3281441650481
"10","रिटायर्ड",3.87159597704223,3.52554259756728,4.20754230611183,3.69856928730476,3.13224796407661
"11","भिनगा",2.54014398996849,1.90229330716938,3.60401584544552,2.22121864856893,1.63204511931705
"12","रघुवंशी",2.84117398563247,2.68044455755302,3.44615544322677,2.76080927159274,2.17998232964553
"13","गुस्साए",2.87675013989367,2.32826203944166,4.27330583116269,2.60250608966766,2.01923045555982
"14","सैशन",2.14484407746266,2.42517205244971,2.6383879404303,2.28500806495619,1.69682125398715
"15","यूपीपीसीएल",1.88160264268808,2.02723204377768,3.01060930798017,1.95441734323288,1.36111683272341
"16","वाडियार",0.927360133248754,1.7262020481137,1.24718131441724,1.32678109068122,0.723772070509113
"17","रंजिशन",1.85677905896305,1.7262020481137,3.53635848328622,1.79149055353837,1.19566983119343
"18","बेग",3.35305734661134,2.8565358166087,3.86041308635186,3.10479658161002,2.5292905625852
"19","छानते",1.77245817326301,2.12414205678573,2.43426795777438,1.94830011502437,1.35490498096674
"20","थर्टी",1.74027348989161,2.20332330283336,2.46263584147144,1.97179839636248,1.37876674241057
"21","बागवानों",2.23911399430451,1.7262020481137,3.5937599550106,1.9826580212091,1.38979434795034
"22","विधायकजी",2.07348816892699,1.7262020481137,1.90775492783895,1.89984510852034,1.30570045450281
"23","हरिश",2.31652621761329,2.32826203944166,3.25265882555249,2.32239412852747,1.73478561901561
"24","मसु",0.927360133248754,1.7262020481137,1.64512132308927,1.32678109068122,0.723772070509113
"25","गूंजता",2.81385085842124,2.32826203944166,3.33667882894084,2.57105644893145,1.98729434015021
"26","सर्वांगीण",3.73590868448916,2.80538329416132,3.36559867446397,3.27064598932524,2.69770539027226
"27","कुल्ही",1.22839012891273,1.7262020481137,2.4039167982551,1.47729608851322,0.876615289990002
"28","परिदा",1.667722822743,1.7262020481137,1.86159174413163,1.69696243542835,1.09967951719473
"29","जिम्मेदारियां",3.30302374720964,2.96924009679999,3.51363012216743,3.13613192200481,2.56111060961344
"30","विदेह",2.30757137496036,2.02723204377768,2.13106104285612,2.16740170936902,1.57739571979937
"31","अंधाधुंध",3.42081818424394,3.13274222854765,3.78305942533496,3.2767802063958,2.70393449368098
"32","वलीम",0.927360133248754,1.90229330716938,1.45545725684432,1.41482672020907,0.813179622394926
"33","मेंथा",1.40448138796842,2.02723204377768,3.20805440275557,1.71585671587305,1.11886606135671
"34","सरेराह",2.85421684219845,2.20332330283336,3.18593190403537,2.5287700725159,1.94435386242621
"35","महराजगंज",3.31652621761329,2.80538329416132,4.47464280723602,3.0609547558873,2.48477057528892
"36","पगडंडी",2.37451816459097,2.02723204377768,3.24332238499732,2.20087510418433,1.61138689346459
"37","अलाट",1.667722822743,1.7262020481137,3.54037382430196,1.69696243542835,1.09967951719473
"38","कलाबाजी",2.02427014625681,2.02723204377768,2.50152484701253,2.02575109501724,1.43355400136054
"39","क्लक",0.927360133248754,1.7262020481137,1.68346631516549,1.32678109068122,0.723772070509113
"40","प्रोजक्ट",2.15780905462703,1.7262020481137,2.73312103418409,1.94200555137036,1.34851305067432
"41","इनोवा",2.65163600284954,2.12414205678573,3.71779532263607,2.38788902981764,1.80129361965981
"42","गढ़वाल",3.33304791992153,2.88757005034867,4.18693090089535,3.1103089851351,2.53488823400657
"43","अशीष",1.96875281840698,2.20332330283336,3.13927591710772,2.08603806062017,1.49477350804232
"44","ट्यूटोरियल",1.47142817759903,2.12414205678573,2.35983786731776,1.79778511719238,1.20206176148585
"45","जिज्ञासा",3.30393709030527,3.61829665080418,3.49816399590037,3.46111687055472,2.89112254553125
"46","डेवलपमेंट",3.354683919606,3.38421344477081,4.08042652763649,3.3694486821884,2.79803639972717
"47","हल्द्वानी",3.22839012891273,2.78689988846731,4.23047791356397,3.00764500869002,2.43063621320734
