"","word","twitter_zipf","youtube_zipf","wordlex_blog_zipf","twitter_youtube_zipf_avg","lm_preds_blog_YT"
"1","वर्षी",3.43521600494458,2.68044455755302,4.32193585809215,3.0578302812488,3.37467827536558
"2","रुपये",5.16407369661439,4.96936416321475,5.15717333149246,5.06671892991457,4.51722357366156
"3","हाही",1.7055113836324,1.7262020481137,3.68095780073382,1.71585671587305,2.61143757082185
"4","दिन",6.1019054509935,5.94768149044259,6.09806604584688,6.02479347071805,5.06212364203475
"5","रोहिंटन",0.927360133248754,1.7262020481137,3.07889780940586,1.32678109068122,2.39015276912827
"6","नें",4.77514865218679,4.0646585417183,4.76126855192241,4.41990359695255,4.1493506116473
"7","नवा",3.59011796493033,2.37941456188904,4.18864504711908,2.98476626340968,3.33312348331071
"8","संयंत्र",2.94019735795393,2.91653374628399,3.90820158223688,2.92836555211896,3.30104586290673
"9","नगर",5.06263593503563,4.32663037384583,4.88337799851185,4.69463315444073,4.30560166340148
"10","जातं",2.94230048304169,2.37941456188904,4.21323432035454,2.66085752246536,3.14890201872695
"11","भेंट",4.31216141221084,3.7555858257989,4.51823050323612,4.03387361900487,3.92979800648008
"12","गुण",4.37273078207633,4.42168372460389,4.78753113042125,4.39720725334011,4.13644218056023
"13","झपाटलेला",1.22839012891273,1.7262020481137,3.17580782241391,1.47729608851322,2.47575741586178
"14","याची",3.65081580528394,3.1064132898253,4.75900659638254,3.37861454755462,3.55712271073957
"15","व्याकुल",3.41942173776135,3.09726991038543,4.0566214146947,3.25834582407339,3.48872048016457
"16","निकल",5.04120325218624,5.15222506380357,5.37992780506984,5.09671415799491,4.53428320851851
"17","जावे",3.59481308613871,3.64528014048977,4.29307911806968,3.62004661331424,3.69443598182343
"18","शीर्षक",3.42221015492885,3.71072936145749,4.68231285481878,3.56646975819317,3.66396441538957
"19","घरगुती",2.75018177855186,2.12414205678573,3.6071715865729,2.4371619176688,3.02167627046084
"20","बोलुन",2.15780905462703,2.02723204377768,3.68095780073382,2.09252054920235,2.82566322842332
"21","प्यास",4.2147139059635,4.00723541536142,4.59741174928374,4.11097466066246,3.97364883549348
"22","इतका",3.31207187618704,2.42517205244971,4.49177816787083,2.86862196431838,3.26706699832893
"23","घेताना",2.98805797360237,2.02723204377768,3.82902033618926,2.50764500869002,3.06176317339055
"24","कणों",2.43924349422763,2.20332330283336,3.57374783108595,2.32128339853049,2.95577094648835
"25","उदार",3.55472598984149,3.42080724704726,4.27617836753148,3.48776661844438,3.61920240115805
"26","देखील",3.74821812268845,2.65562097382799,4.81628925938433,3.20191954825822,3.4566283200661
"27","महीन",2.85163941931064,2.82311206112175,3.93923581597685,2.83737574021619,3.24929586578699
"28","ज्यांच्या",3.06089904161897,1.7262020481137,3.65292907713358,2.39355054486633,2.99687252189032
"29","विगलित",0.927360133248754,1.90229330716938,2.95395907279756,1.41482672020907,2.44022827735485
"30","मुंग्या",1.80242139664045,1.7262020481137,3.17580782241391,1.76431172237707,2.63899611165827
"31","बारिक",2.04130348555559,1.90229330716938,3.35189908146959,1.97179839636248,2.75700311218493
"32","खोज",4.54320501612346,4.58020428124068,5.02767742314368,4.56170464868207,4.22999924543524
"33","विभागाध्यक्ष",2.54540822996085,2.42517205244971,3.55601906412552,2.48529014120528,3.04904895513078
"34","व्याप्ति",1.62633013758477,1.7262020481137,3.17580782241391,1.67626609284923,2.5889206034317
"35","क्रमिक",2.58537152990587,2.37941456188904,3.65292907713358,2.48239304589745,3.04740124676981
"36","था",6.30959426879585,6.42020583745043,6.73003038795634,6.36490005312314,5.2555575473458
"37","उपजे",3.39938483094904,2.7262020481137,3.89181116604871,3.06279343953137,3.37750104663477
"38","छूटते",2.78769813981975,2.37941456188904,3.74400954648091,2.58355635085439,3.1049373668108
"39","उबकाई",1.47142817759903,2.32826203944166,3.37992780506984,1.89984510852034,2.71608004222007
"40","कामात",2.75986904595499,2.27027009246397,3.9819877963978,2.51506956920948,3.06598585478161
"41","मुशर्रफ",2.63065151136742,3.11536813247823,3.96113765742468,2.87300982192282,3.26956257023576
"42","संबंधात",1.62633013758477,1.7262020481137,3.21720050757214,1.67626609284923,2.5889206034317
"43","कास्त्रो",1.40448138796842,2.42517205244971,3.25498906846154,1.91482672020907,2.72460075839177
"44","स्वीकार",4.69369860850004,4.70094395261465,5.06060318636289,4.69732128055734,4.30713052158772
"45","झाँक",2.98994211747692,3.01623665947621,3.87477782674993,3.00308938847656,3.34354466838195
"46","सनत",1.85677905896305,2.12414205678573,3.84790568034963,1.99046055787439,2.76761712252624
"47","वास्तव",4.38584689704696,4.73480221987561,4.86065318405833,4.56032455846129,4.22921432607496
"48","दंगली",2.39718214922692,2.02723204377768,3.43108032751722,2.2122070965023,2.89373434922817
"49","लावून",3.58489402080674,2.62929203510564,4.44297955081693,3.10709302795619,3.40269621437333
"50","लिहुन",2.00654137929638,1.7262020481137,3.25498906846154,1.86637171370504,2.69704221755535
"51","सो",5.05966786154783,4.96986007475239,5.48904211410864,5.01476396815011,4.48767445090329
"52","मिष्टी",2.00654137929638,2.02723204377768,3.28975117472075,2.01688671153703,2.78264686428885
"53","सापडलं",1.85677905896305,1.90229330716938,3.21720050757214,1.87953618306621,2.7045294431829
"54","भाई",5.89409538728821,6.26054550491972,5.68782479191004,6.07732044610397,5.09199809465847
"55","पारंपरिक",3.49379762544382,3.1064132898253,4.27617836753148,3.30010545763456,3.51247106137054
"56","नानासाहेब",2.48965299770523,2.46656473760794,3.59078117038473,2.47810886765658,3.04496464197868
"57","मंचीय",1.47142817759903,2.12414205678573,3.17580782241391,1.79778511719238,2.65803393632299
"58","गातो",1.62633013758477,1.7262020481137,3.17580782241391,1.67626609284923,2.5889206034317
"59","मालक",3.14220398129645,2.70392565340254,3.8092762779935,2.9230648173495,3.29803109671131
"60","जन",5.14071848687315,4.79771585320878,5.06116904244542,4.96921717004096,4.46176993894012
"61","मनास",1.62633013758477,1.7262020481137,3.25498906846154,1.67626609284923,2.5889206034317
"62","कालात",1.40448138796842,1.7262020481137,3.17580782241391,1.56534171804106,2.52583292408835
"63","बड़बड़ाती",1.40448138796842,1.90229330716938,3.07889780940586,1.6533873475689,2.57590843231493
"64","जेव्हा",3.92123704818996,2.9436859923276,4.85795289878774,3.43246152025878,3.58774790518799
"65","रहावी",1.62633013758477,1.7262020481137,3.13005033185324,1.67626609284923,2.5889206034317
"66","भरवसा",1.96875281840698,1.7262020481137,3.40625674379219,1.84747743326034,2.68629619074042
"67","वापरतो",2.14484407746266,1.90229330716938,3.51823050323612,2.02356869231602,2.78644720719358
"68","बिसाल",2.28908796926635,1.90229330716938,3.6943217622918,2.09569063821786,2.82746620058021
"69","जज़्बा",1.10345139230444,2.74739134718363,3.28975117472075,1.92542136974403,2.73062641193973
"70","श्रीनाथ",2.46517922832203,1.7262020481137,3.45456142336674,2.09569063821786,2.82746620058021
"71","नारी",4.72680407384243,4.73882839906775,4.97238215562434,4.73281623645509,4.3273180989336
"72","तारो",3.07964847763181,3.02723204377768,3.92399584942011,3.05344026070474,3.37218147329775
"73","वाढली",2.98616561992466,2.02723204377768,3.78859167913365,2.50669883185117,3.06122504008023
"74","उर्जा",3.42081818424394,3.44220539174849,4.42866085339381,3.43151178799622,3.58720774974834
"75","बखानी",2.34233348121957,2.12414205678573,3.76687242944041,2.23323776900265,2.90569543826178
"76","बूढ़ा",3.52560332490238,3.55227685081452,4.32809616679697,3.53894008785845,3.64830705407914
"77","भीमसेन",2.49556185731575,2.32826203944166,3.8092762779935,2.4119119483787,3.00731547763458
"78","आमच्या",4.13607015315515,3.35459097816401,5.04268563675141,3.74533056565958,3.76569059854855
"79","विचरने",1.22839012891273,1.7262020481137,3.21720050757214,1.47729608851322,2.47575741586178
"80","कौशल्य",2.92518321399448,1.90229330716938,3.62296585375613,2.41373826058193,3.00835418349934
"81","कालिदास",3.05121177421584,3.32279914374016,3.95395907279756,3.187005458978,3.44814600692406
"82","लागलीच",2.05769390174376,1.7262020481137,3.49802711714783,1.89194797492873,2.71158858727501
"83","जाउंगी",2.75343493594958,2.53911540475655,3.71987586676419,2.64627517035307,3.14060837942789
"84","कसेही",1.62633013758477,1.7262020481137,3.13005033185324,1.67626609284923,2.5889206034317
"85","आम",5.30476656653843,5.5331955617958,5.49512212650442,5.41898106416711,4.71757088784708
"86","प्रभाव",4.48197041847492,4.50507652011644,5.10878864433711,4.49352346929568,4.19122154315097
"87","साईट",2.99368605861079,2.95665096949197,4.12029049456408,2.97516851405138,3.32766481171593
"88","परिवर्तनकामी",1.10345139230444,1.7262020481137,3.13005033185324,1.41482672020907,2.44022827735485
"89","चली",4.83366823287313,4.86212938311916,5.29440318763768,4.84789880799615,4.39277073172008
"90","बजे",5.45449359804388,4.6104308177463,5.2304208769708,5.03246220789509,4.49774023559582
"91","दिशाओं",3.23699030067465,3.1064132898253,4.01465691315117,3.17170179524998,3.43944212527747
"92","वाटत",3.76934493783887,3.11536813247823,4.99666581185361,3.44235653515855,3.59337564506188
"93","सामंती",2.96478663118938,2.981474553217,4.10522674812821,2.97313059220319,3.32650575393167
"94","प्रसंगात",2.04130348555559,1.7262020481137,3.25498906846154,1.88375276683464,2.70692760395835
"95","होड़",0.927360133248754,3.46656473760794,3.8570490597895,2.19696243542835,2.88506402504384
"96","लाहू",1.52942012457672,1.90229330716938,3.28975117472075,1.71585671587305,2.61143757082185
"97","साहजिकच",1.85677905896305,1.7262020481137,3.97514837186749,1.79149055353837,2.65445393495632
"98","कंट्रास्ट",1.10345139230444,1.7262020481137,2.95395907279756,1.41482672020907,2.44022827735485
"99","केला",4.32884683502292,3.90804563605847,5.31284527720343,4.1184462355407,3.97789825606424
"100","बाबांना",2.26978281407096,1.7262020481137,3.7321103231812,1.99799243109233,2.77190083747392
"101","भंगिमाओं",0.927360133248754,1.90229330716938,2.95395907279756,1.41482672020907,2.44022827735485
"102","पांढरी",1.62633013758477,1.90229330716938,3.35189908146959,1.76431172237707,2.63899611165827
"103","अवसरों",3.33813736662596,2.88757005034867,4.13005033185324,3.11285370848732,3.40597257240353
"104","वर्षा",4.11614804588622,3.68524344043479,4.3661395205842,3.90069574316051,3.85405376053391
"105","ये",6.50520623256853,6.6682721387737,6.39086346977422,6.58673918567111,5.38172743637329
"106","पाहुणे",2.27954265136012,1.7262020481137,3.53753565843151,2.00287234973691,2.77467626661835
"107","मूड",4.06990601733503,3.92071638999616,4.45226962658716,3.9953112036656,3.90786582703047
"108","लड़की",1.94854943231869,5.18234024466399,4.84882872954281,3.56544483849134,3.66338149747262
"109","चहा",3.22839012891273,2.68044455755302,4.43825891214434,2.95441734323288,3.31586268785577
"110","अनेकांना",2.62196533218232,1.7262020481137,3.6071715865729,2.17408369014801,2.87205185392708
"111","शनिवार",4.27702611734538,3.36469130506833,4.46136513142169,3.82085871120686,3.80864685082334
"112","मार्क्स",3.70297058125511,4.00723541536142,4.42622782472281,3.85510299830827,3.82812311659208
"113","छूतछात",0.927360133248754,1.90229330716938,2.95395907279756,1.41482672020907,2.44022827735485
"114","मानि",2.17039818193505,2.20332330283336,3.40625674379219,2.1868607423842,2.87931873801657
"115","चुके",5.18661944310112,5.17829529713143,5.37115388076233,5.18245737011627,4.58304922844457
"116","रसिक",2.59945799118447,2.46656473760794,3.82902033618926,2.5330113643962,3.07619016040462
"117","आपापल्या",2.58537152990587,2.02723204377768,4.02706617113299,2.30630178684177,2.94725023031665
"118","कृतियां",2.10345139230443,2.02723204377768,3.32193585809215,2.06534171804106,2.81020540512527
"119","वडिलांना",2.68702797793838,1.7262020481137,3.53753565843151,2.20661501302604,2.89055387992356
"120","जिसकी",4.90908815861037,4.93194758905636,5.09749429789751,4.92051787383336,4.4340724595655
"121","प्रबल",3.8963098142301,3.67802508342961,4.33417031450916,3.78716744882985,3.78948511508051
"122","होती",5.73125064420516,5.87705055478322,6.19608621652584,5.80415059949419,4.93663412060867
"123","घालायला",2.51282086275725,1.7262020481137,3.59078117038473,2.11951145543548,2.84101417036521
