"","word","twitter_zipf","youtube_zipf","shabd_zipf","twitter_youtube_zipf_avg","lm_preds_shabd_YT"
"1","सन्तोष",3.00290709464128,3.37941456188904,3.06112137244111,3.19116082826516,2.61699072334624
"2","फिंग",1.32530014192079,1.7262020481137,0.873600651604642,1.52575109501724,0.925819816453936
"3","रेटिंग",3.64793285361301,3.59248938719789,2.93395504039278,3.62021112040545,3.05267772407382
"4","पारेकर",1.32530014192079,1.7262020481137,0.873600651604642,1.52575109501724,0.925819816453936
"5","हजरे",1.10345139230444,1.90229330716938,0.610359216830061,1.50287234973691,0.90258717428074
"6","हडबडाहट",0.927360133248754,2.12414205678573,0.43426795777438,1.52575109501724,0.925819816453935
"7","स्वर्णयुग",2.11769183141905,2.02723204377768,1.11096156739925,2.07246193759836,1.48098738452899
"8","काराए",1.22839012891273,1.90229330716938,0.531177970782436,1.56534171804106,0.966022841875816
"9","मासूस",1.74027348989161,2.12414205678573,1.44499182316615,1.93220777333867,1.33856371698869
"10","खेलवार",1.62633013758477,2.12414205678573,0.832207966446417,1.87523609718525,1.28071078187965
"11","कुमारा",1.92736013324875,2.12414205678573,1.74602181883013,2.02575109501724,1.43355400136054
"12","निग्रो",1.667722822743,1.7262020481137,1.15442726118034,1.69696243542835,1.09967951719473
"13","उठायेगा",2.78469262968002,3.17336007945591,2.01972868728288,2.97902635456797,2.40157487515977
"14","बकरूद्दीन",1.32530014192079,1.7262020481137,1.15442726118034,1.52575109501724,0.925819816453936
"15","आस्तिव",1.10345139230444,1.7262020481137,0.735297953438361,1.41482672020907,0.813179622394926
"16","अवसान",2.75343493594958,2.46656473760794,2.44499182316615,2.60999983677876,2.02684011872252
"17","हैह",1.10345139230444,1.7262020481137,0.43426795777438,1.41482672020907,0.813179622394926
"18","जनयुद्ध",2.60405374287362,2.02723204377768,1.48542048022176,2.31564289332565,1.72792995321099
"19","लॉ",4.15997511638354,3.88153808557876,3.94138138787189,4.02075660098115,3.45941899027007
"20","छेड़ें",1.52942012457672,1.90229330716938,0.978336002124655,1.71585671587305,1.11886606135671
"21","मिलत",2.48366263401604,2.62929203510564,2.12000969637664,2.55647733456084,1.97248971064697
"22","घडिय़ाली",1.10345139230444,1.7262020481137,0.677306006460674,1.41482672020907,0.813179622394926
"23","चम्पालाल",1.667722822743,1.90229330716938,1.17463064726862,1.78500806495619,1.18908706908055
"24","विक्टिमाइजेशन",0.927360133248754,1.7262020481137,0.30932922116608,1.32678109068122,0.723772070509113
"25","सुसरी",1.9050837385376,2.27027009246397,1.85339726551636,2.08767691550079,1.49643771333631
"26","उलझेगी",1.52942012457672,2.12414205678573,0.978336002124655,1.82678109068122,1.23150625541571
"27","अनजाम",1.40448138796842,2.62929203510564,1.03632794910234,2.01688671153703,1.42455250031848
"28","परम्पराओं",3.18021316422865,2.96924009679999,2.72485900032372,3.07472663051432,2.49875547836568
"29","बैठाएगी",1.667722822743,1.7262020481137,1.36368688348867,1.69696243542835,1.09967951719473
"30","बलिदानियों",3.24017195946084,2.76759473327192,2.22490491970608,3.00388334636638,2.42681636409977
"31","दिब्या",1.22839012891273,1.90229330716938,1.41199156306323,1.56534171804106,0.966022841875816
"32","मुस्की",1.9050837385376,1.90229330716938,1.24718131441724,1.90368852285349,1.3096033201902
"33","फटे",3.74227331452383,4.08222790530682,3.33285602981833,3.91225060991532,3.34923458840749
"34","तिबारा",1.92736013324875,2.20332330283336,1.27936599778864,2.06534171804106,1.47375702678242
"35","आंदोलन",5.41966644025693,5.38206050709979,5.30787915477085,5.40086347367836,4.86087386645591
"36","फर्जीवाड़े",3.44257143757656,2.87233008379193,2.56299024211281,3.15745076068424,2.58275921597356
"37","डॉमेस्टिक",0.927360133248754,1.7262020481137,0.832207966446417,1.32678109068122,0.723772070509113
"38","मनाता",3.3859979822744,3.37941456188904,2.83609913268333,3.38270627208172,2.81149906292379
