"","word","twitter_zipf","youtube_zipf","wordlex_blog_zipf","twitter_youtube_zipf_avg","lm_preds_blog_YT"
"1","विरवा",0.927360133248754,1.90229330716938,2.47683781807789,1.41482672020907,2.44022827735485
"2","सभासद",2.95061259288247,2.82311206112175,3.63820582031287,2.88686232700211,3.27744111271171
"3","निशाना",4.45544084774007,4.12932256928951,4.35478476970708,4.29238170851479,4.07682318004418
"4","शकाल",2.05769390174376,1.90229330716938,3.25498906846154,1.97999360445657,2.76166409550159
"5","मगजमारी",1.98805797360237,2.57130008812795,3.02090586242817,2.27967903086516,2.93210867197843
"6","त्यसबाट",2.15780905462703,1.90229330716938,2.47683781807789,2.0300511808982,2.7901340899164
"7","ग्राऊंड",2.40448138796842,2.42517205244971,2.77786781374188,2.41482672020907,3.00897323942869
"8","लायेंगे",3.17655849063987,3.53576176274896,3.53753565843151,3.35616012669441,3.54435187199904
"9","सिटिजन",2.57081280973494,2.12414205678573,2.77786781374188,2.34747743326034,2.97066867177734
"10","देवयानी",2.04130348555559,2.27027009246397,2.87477782674993,2.15578678900978,2.86164558358315
"11","चढ़ना",3.07811657310906,2.981474553217,3.49802711714783,3.02979556316303,3.35873367069114
"12","गैयाँ",1.32530014192079,1.7262020481137,2.47683781807789,1.52575109501724,2.5033159566982
"13","मुंडवाते",2.23911399430451,1.7262020481137,2.47683781807789,1.9826580212091,2.76317946910646
"14","सिखलाये",1.22839012891273,2.02723204377768,2.65292907713358,1.62781108634521,2.56136206259527
"15","संवैधनिक",2.02427014625681,2.12414205678573,2.47683781807789,2.07420610152127,2.81524697857154
"16","नरमा",2.29842799552049,2.02723204377768,2.65292907713358,2.16283001964908,2.86565138552597
"17","ग्राफ",3.44849821695279,3.23808540909257,3.7321103231812,3.34329181302268,3.53703308342786
"18","प्रविष्ट",2.45883905029101,2.32826203944166,3.45456142336674,2.39355054486633,2.99687252189032
"19","आवयश्कता",2.18263263835206,2.02723204377768,2.47683781807789,2.10493234106487,2.83272237251543
"20","मांगनी",3.60950520962259,3.84841792638652,3.37992780506984,3.72896156800455,3.75638081359805
"21","नायडू",3.55523782782873,3.40744328548928,3.77786781374188,3.481340556659,3.61554761089164
"22","नवविवाहित",2.65975389307172,2.53911540475655,3.02090586242817,2.59943464891414,3.11396806883859
"23","जहांगीर",3.58822561125262,3.3494513385116,3.17580782241391,3.46883847488211,3.6084371148656
"24","पिट्टी",2.51842474027525,2.50435329849734,2.65292907713358,2.5113890193863,3.06389256061201
"25","प्रतिनिधी",3.09022312657068,2.74739134718363,3.74400954648091,2.91880723687716,3.29560961926704
"26","बेवफ़ा",3.44521555217878,2.68044455755302,3.21720050757214,3.0628300548659,3.37752187142182
"27","धडकती",1.52942012457672,1.7262020481137,2.65292907713358,1.62781108634521,2.56136206259527
"28","बदचलनी",1.32530014192079,1.90229330716938,2.77786781374188,1.61379672454508,2.55339146492478
"29","पेजों",2.00654137929638,2.02723204377768,3.07889780940586,2.01688671153703,2.78264686428885
"30","बिभीषण",2.00654137929638,2.12414205678573,2.47683781807789,2.06534171804106,2.81020540512527
"31","दमघोंटू",1.7055113836324,1.7262020481137,2.95395907279756,1.71585671587305,2.61143757082185
"32","जवानी",4.34557853603272,4.3458170538565,4.4790038798344,4.34569779494461,4.10714643559864
"33","निर्मूलन",2.74360143324054,2.37941456188904,3.07889780940586,2.56150799756479,3.09239747695532
"34","प्रशाखा",1.47142817759903,1.90229330716938,2.47683781807789,1.6868607423842,2.59494625697965
"35","बनुंगा",1.7055113836324,2.20332330283336,2.47683781807789,1.95441734323288,2.74711772578193
"36","बेबफा",2.17039818193505,2.27027009246397,2.65292907713358,2.22033413719951,2.89835656268128
"37","पूछना",4.56259247948825,4.62465296731207,4.35189908146959,4.59362272340016,4.24815248963025
"38","निःस्वार्थी",1.667722822743,2.12414205678573,2.47683781807789,1.89593243976437,2.71385473157684
"39","आदरनिये",2.18263263835206,1.90229330716938,2.47683781807789,2.04246297276072,2.79719323400851
"40","ब्लैकमेल",3.36032942412316,3.51507716388911,3.43108032751722,3.43770329400614,3.59072913759913
"41","झाकले",1.5805726470241,1.7262020481137,2.65292907713358,1.6533873475689,2.57590843231493
"42","हॉलिवुड",1.62633013758477,1.7262020481137,2.65292907713358,1.67626609284923,2.5889206034317
"43","असंतुलित",2.47758848630385,2.7262020481137,3.35189908146959,2.60189526720877,3.11536753309725
"44","कांचा",2.11769183141905,2.02723204377768,2.87477782674993,2.07246193759836,2.81425499412735
"45","करमों",1.7055113836324,2.12414205678573,2.77786781374188,1.91482672020907,2.72460075839177
"46","ग्रामी",2.23911399430451,2.02723204377768,2.47683781807789,2.13317301904109,2.84878411583996
"47","वैग्यानिक",1.74027348989161,2.65562097382799,2.65292907713358,2.1979472318598,2.8856241230529
"48","सुबूत",3.45305265775376,3.38895987979527,3.57374783108595,3.42100626877452,3.58123278861703
"49","फुहारे",1.52942012457672,1.7262020481137,2.87477782674993,1.62781108634521,2.56136206259527
"50","झपाटे",1.40448138796842,1.7262020481137,2.65292907713358,1.56534171804106,2.52583292408835
"51","कवियो",1.52942012457672,2.20332330283336,2.77786781374188,1.86637171370504,2.69704221755535
"52","गांठें",2.20611373420158,1.90229330716938,2.87477782674993,2.05420352068548,2.80387061149271
"53","गिराएगी",1.94854943231869,2.27027009246397,2.47683781807789,2.10940976239133,2.83526888333794
"54","वंध्या",1.22839012891273,1.7262020481137,2.47683781807789,1.47729608851322,2.47575741586178
"55","वाचतोय",1.77245817326301,1.7262020481137,2.65292907713358,1.74933011068835,2.63047539548657
"56","बिडी",2.4524049402856,2.32826203944166,3.17580782241391,2.39033348986363,2.99504283806481
"57","दिनके",1.7055113836324,2.12414205678573,2.65292907713358,1.91482672020907,2.72460075839177
"58","१९३९",1.47142817759903,1.90229330716938,3.07889780940586,1.6868607423842,2.59494625697965
"59","डेटोल",2.21739474461127,2.12414205678573,2.47683781807789,2.1707684006985,2.87016629975485
"60","रिकॉर्ड",4.54889990657048,4.33042810119817,4.02706617113299,4.43966400388433,4.16058924353828
"61","मुर्तजा",2.62196533218232,1.7262020481137,2.47683781807789,2.17408369014801,2.87205185392708
"62","रीजनल",2.82222978999401,2.70392565340254,3.02090586242817,2.76307772169827,3.20703924206285
"63","पहुचाती",1.88160264268808,2.20332330283336,2.47683781807789,2.04246297276072,2.79719323400851
"64","जदोजहद",1.47142817759903,1.7262020481137,2.47683781807789,1.59881511285636,2.54487074875307
"65","बाल्मीकी",2.42567068703835,2.37941456188904,2.65292907713358,2.4025426244637,3.00198672185988
"66","महापराक्रमी",3.3737419454712,2.68044455755302,3.13005033185324,3.02709325151211,3.35719674455373
"67","अब्दाली",2.75986904595499,3.35967050369328,3.35189908146959,3.05976977482414,3.37578135256553
"68","महापरीक्षा",2.4524049402856,2.12414205678573,2.47683781807789,2.28827349853567,2.93699673216774
"69","पड़गी",1.52942012457672,1.7262020481137,2.47683781807789,1.62781108634521,2.56136206259527
"70","दाखवण्यात",1.88160264268808,1.7262020481137,2.47683781807789,1.80390234540089,2.66151307904843
"71","होवाच",0.927360133248754,1.90229330716938,2.47683781807789,1.41482672020907,2.44022827735485
"72","आज्ञाओं",1.62633013758477,2.02723204377768,2.47683781807789,1.82678109068122,2.6745252501652
"73","बंधवा",2.6637566355254,2.65562097382799,3.07889780940586,2.65968880467669,3.14823731637256
"74","एकांतवास",2.78166617504983,2.32826203944166,2.77786781374188,2.55496410724575,3.088675672304
"75","दुष्कर्मी",2.47142817759903,2.37941456188904,2.65292907713358,2.42542136974403,3.01499889297665
"76","लाग्दछ",2.29842799552049,1.7262020481137,2.47683781807789,2.01231502181709,2.78004673879248
"77","किर्तन",2.07348816892699,2.57130008812795,2.47683781807789,2.32239412852747,2.95640266857836
"78","नोटिसों",1.22839012891273,1.90229330716938,2.47683781807789,1.56534171804106,2.52583292408835
"79","चौकियां",2.86936818627107,2.12414205678573,3.13005033185324,2.4967551215284,3.05556960492983
"80","बोलन",2.54540822996085,2.57130008812795,2.77786781374188,2.5583541590444,3.09060374718565
"81","पौटी",1.40448138796842,2.12414205678573,2.47683781807789,1.76431172237707,2.63899611165827
"82","अरुणिमा",1.47142817759903,1.90229330716938,2.77786781374188,1.6868607423842,2.59494625697965
"83","व्यवस्थापन",3.28719561558864,2.57130008812795,3.25498906846154,2.9292478518583,3.30154766643852
"84","लॉजिंग",1.10345139230444,1.7262020481137,2.47683781807789,1.41482672020907,2.44022827735485
"85","स्थलांतरण",1.40448138796842,1.7262020481137,2.65292907713358,1.56534171804106,2.52583292408835
"86","पिचकी",1.22839012891273,1.7262020481137,2.77786781374188,1.47729608851322,2.47575741586178
"87","अयोग्यता",3.00472803853291,2.9436859923276,3.02090586242817,2.97420701543026,3.32711796421912
"88","सिस्टेमिक",0.927360133248754,1.7262020481137,2.47683781807789,1.32678109068122,2.39015276912827
"89","विततो",1.85677905896305,2.02723204377768,2.47683781807789,1.94200555137036,2.74005858168982
"90","राज्याचं",2.21739474461127,1.7262020481137,2.47683781807789,1.97179839636248,2.75700311218493
"91","बेखौफ़",2.63065151136742,2.46656473760794,2.77786781374188,2.54860812448768,3.08506073913132
"92","अनंतनाग",3.27273386380784,2.27027009246397,3.02090586242817,2.77150197813591,3.21183049547097
"93","शिकावे",2.29842799552049,1.7262020481137,2.87477782674993,2.01231502181709,2.78004673879248
"94","हिंया",1.47142817759903,1.7262020481137,2.47683781807789,1.59881511285636,2.54487074875307
"95","किय",2.81385085842124,3.30598564473051,3.37992780506984,3.05991825157587,3.37586579797006
"96","पहुँचाकर",2.93808399864053,2.02723204377768,2.77786781374188,2.4826580212091,3.04755195014338
"97","सागरी",2.35872389740774,1.7262020481137,3.21720050757214,2.04246297276072,2.79719323400851
"98","सुरवातच",1.32530014192079,1.90229330716938,2.87477782674993,1.61379672454508,2.55339146492478
"99","फैसलों",3.72115051793957,3.47825049593313,3.74400954648091,3.59970050693635,3.68286423632319
"100","सूर्योदये",1.52942012457672,1.7262020481137,2.47683781807789,1.62781108634521,2.56136206259527
"101","धीरज",3.71162071581484,4.29145939153391,4.07343491370435,4.00154005367437,3.91140845409248
"102","बालाराम",1.22839012891273,1.7262020481137,2.77786781374188,1.47729608851322,2.47575741586178
"103","बढ़ेगी",3.87085464915486,3.76362854605432,3.8192604989001,3.81724159760459,3.8065896356848
"104","मैक्रो",2.59481308613871,2.12414205678573,3.17580782241391,2.35947757146222,2.97749368992385
"105","मिलिटेंट",1.74027348989161,2.53911540475655,2.77786781374188,2.13969444732408,2.85249314532143
"106","संकेतो",1.52942012457672,1.7262020481137,2.77786781374188,1.62781108634521,2.56136206259527
"107","चारित्रिक",3.09171298903319,2.70392565340254,3.63820582031287,2.89781932121787,3.28367284797139
"108","चुपड़ी",2.64336347688355,2.93032203076962,2.77786781374188,2.78684275382659,3.22055548435935
"109","मंगा",3.2567580126098,3.41639812814221,3.37992780506984,3.336578070376,3.5332146761209
"110","शॉटगन",1.5805726470241,1.90229330716938,2.65292907713358,1.74143297709674,2.62598394054151
"111","विरोधा",1.47142817759903,1.90229330716938,2.47683781807789,1.6868607423842,2.59494625697965
"112","दाज",1.52942012457672,1.90229330716938,2.47683781807789,1.71585671587305,2.61143757082185
"113","नासमझी",3.1728728010629,3.35967050369328,3.79905711281181,3.26627165237809,3.49322825508313
"114","ब्रांड",4.12546713212216,3.90517899540686,4.02090586242817,4.01532306376451,3.91924747164346
"115","गों",2.07348816892699,2.50435329849734,2.65292907713358,2.28892073371217,2.93736484391365
"116","पंहुचा",3.3698399023132,3.43377222421163,3.57374783108595,3.40180606326242,3.57031276846124
"117","उपाययोजना",3.00834718015964,2.02723204377768,3.35189908146959,2.51778961196866,3.06753286539752
"118","नुक्शान",1.32530014192079,1.7262020481137,2.65292907713358,1.52575109501724,2.5033159566982
"119","ललकारती",1.62633013758477,1.90229330716938,2.65292907713358,1.76431172237707,2.63899611165827
"120","झाड़खंड",1.47142817759903,1.7262020481137,2.65292907713358,1.59881511285636,2.54487074875307
"121","जायेगें",3.30757137496036,3.57439116510509,3.32193585809215,3.44098127003273,3.59259346995005
"122","गधा",4.23292644676406,4.48093251713745,3.89181116604871,4.35692948195075,4.11353440099897
"123","फूटपाथ",2.82222978999401,3.14117539608451,2.95395907279756,2.98170259303926,3.33138103622208
"124","सेकता",2.04130348555559,2.12414205678573,2.47683781807789,2.08272277117066,2.82009079152828
"125","वाटसन",1.7055113836324,1.90229330716938,2.47683781807789,1.80390234540089,2.66151307904843
"126","आमाशय",2.04130348555559,2.20332330283336,2.47683781807789,2.12231339419447,2.84260775891843
"127","करुँगी",4.22577651331005,2.53911540475655,3.7321103231812,3.3824459590333,3.5593018067157
"128","जुम्मेदारी",1.8304501202407,2.02723204377768,2.47683781807789,1.92884108200919,2.73257135606227
"129","टाइम्स",4.12256768275151,3.66321815557851,4.27961154336987,3.89289291916501,3.84961594369652
"130","पसरती",1.22839012891273,1.7262020481137,2.65292907713358,1.47729608851322,2.47575741586178
"131","मंडरा",3.30757137496036,3.04842134284761,3.57374783108595,3.17799635890399,3.44302212664414
"132","प्राणियोंकी",0.927360133248754,1.7262020481137,2.47683781807789,1.32678109068122,2.39015276912827
"133","कारीगिरी",1.52942012457672,1.7262020481137,2.47683781807789,1.62781108634521,2.56136206259527
"134","खींचाव",1.22839012891273,2.02723204377768,2.47683781807789,1.62781108634521,2.56136206259527
"135","अंधाधुंध",3.42081818424394,3.13274222854765,3.47683781807789,3.2767802063958,3.49920494223938
"136","परिचत",1.22839012891273,2.12414205678573,2.77786781374188,1.67626609284923,2.5889206034317
"137","बोबो",1.62633013758477,1.7262020481137,2.47683781807789,1.67626609284923,2.5889206034317
"138","आसरा",3.83798453813796,3.03795590916945,3.9000836920147,3.4379702236537,3.59088095249141
"139","फितने",1.62633013758477,1.7262020481137,2.47683781807789,1.67626609284923,2.5889206034317
"140","भावाभिव्यक्ति",1.77245817326301,2.12414205678573,2.77786781374188,1.94830011502437,2.74363858305649
"141","लायसेंस",2.43924349422763,2.46656473760794,2.87477782674993,2.45290411591778,3.03062956640692
"142","बिघडते",1.32530014192079,1.90229330716938,2.95395907279756,1.61379672454508,2.55339146492478
"143","जिताता",1.74027348989161,2.27027009246397,2.77786781374188,2.00527179117779,2.77604093684965
"144","साफदिल",1.96875281840698,1.7262020481137,2.47683781807789,1.84747743326034,2.68629619074042
"145","मोहताज",3.92430938174414,3.80356995339785,3.93923581597685,3.86393966757099,3.83314892771677
"146","व्हील्स",2.20611373420158,1.7262020481137,2.47683781807789,1.96615789115764,2.75379510326613
"147","जिसमेँ",2.07348816892699,2.02723204377768,2.77786781374188,2.05036010635233,2.80168468895357
"148","बांधके",1.47142817759903,1.90229330716938,2.47683781807789,1.6868607423842,2.59494625697965
"149","अबहीं",1.52942012457672,2.42517205244971,3.07889780940586,1.97729608851322,2.76012989689869
"150","दुल्हिन",2.00654137929638,2.02723204377768,3.07889780940586,2.01688671153703,2.78264686428885
"151","अपनायेगे",1.7055113836324,2.12414205678573,2.47683781807789,1.91482672020907,2.72460075839177
"152","फील्ड्स",1.10345139230444,1.7262020481137,2.77786781374188,1.41482672020907,2.44022827735485
"153","बांते",1.667722822743,2.20332330283336,2.47683781807789,1.93552306278818,2.736371698967
"154","लिबास",3.6446144460113,3.51153188312446,3.99535175795578,3.57807316456788,3.67056379430808
"155","खांसा",1.667722822743,1.7262020481137,2.65292907713358,1.69696243542835,2.60069154400692
"156","माटि",1.92736013324875,1.7262020481137,2.47683781807789,1.82678109068122,2.6745252501652
"157","जातीने",2.08872813548373,1.7262020481137,3.13005033185324,1.90746509179871,2.72041386932073
"158","आफ़ताब",3.19803896939346,2.6012633115054,2.95395907279756,2.89965114044943,3.28471468593077
"159","चकराने",1.10345139230444,1.90229330716938,2.77786781374188,1.50287234973691,2.49030378558143
"160","गुडनाइट",1.96875281840698,1.7262020481137,3.02090586242817,1.84747743326034,2.68629619074042
"161","कमानेवाला",1.47142817759903,1.7262020481137,2.47683781807789,1.59881511285636,2.54487074875307
"162","घिन",3.28908796926635,3.55550582094472,3.28975117472075,3.42229689510553,3.58196682584071
"163","छिपाया",3.4732854626046,3.31726665514019,3.32193585809215,3.3952760588724,3.56659886136209
"164","पलटाया",2.18263263835206,1.90229330716938,2.47683781807789,2.04246297276072,2.79719323400851
"165","शीटों",2.00654137929638,1.90229330716938,2.47683781807789,1.95441734323288,2.74711772578193
"166","साठगांठ",2.48366263401604,2.68044455755302,2.65292907713358,2.58205359578453,3.10408268243559
"167","जानकर",4.02686812697672,4.19454937852585,4.28301779206178,4.11070875275129,3.97349760170863
"168","फिज़ा",2.50714372986556,2.37941456188904,2.77786781374188,2.4432791458773,3.02515541318628
"169","दौराला",1.92736013324875,1.7262020481137,2.47683781807789,1.82678109068122,2.6745252501652
"170","चिटा",1.22839012891273,1.7262020481137,2.47683781807789,1.47729608851322,2.47575741586178
"171","चेलों",3.06723921964999,3.09726991038543,3.47683781807789,3.08225456501771,3.38856946371141
"172","सुजाण",2.00654137929638,1.7262020481137,3.07889780940586,1.86637171370504,2.69704221755535
"173","इमां",2.00654137929638,2.95665096949197,2.87477782674993,2.48159617439417,3.0469480301169
"174","दलित",5.26286818052117,5.14442045089766,4.85250143203878,5.20364431570942,4.5950991970124
"175","महानायिका",2.44587407312664,2.02723204377768,2.65292907713358,2.23655305845216,2.907580992434
"176","दिलोँ",1.22839012891273,1.7262020481137,2.47683781807789,1.47729608851322,2.47575741586178
"177","चीयरलीडर्स",1.94854943231869,2.12414205678573,2.47683781807789,2.03634574455221,2.79371409128307
"178","गुजरनी",1.88160264268808,2.12414205678573,2.65292907713358,2.00287234973691,2.77467626661835
"179","सोभाग्य",2.28908796926635,2.57130008812795,2.87477782674993,2.43019402869715,3.01771331871193
"180","हौतात्म्य",2.04130348555559,1.90229330716938,2.47683781807789,1.97179839636248,2.75700311218493
"181","झीन",1.10345139230444,2.42517205244971,2.47683781807789,1.76431172237707,2.63899611165827
"182","सीमलवाड़ा",1.10345139230444,1.7262020481137,2.47683781807789,1.41482672020907,2.44022827735485
"183","सुस्मिता",2.24957942798267,1.7262020481137,2.47683781807789,1.98789073804818,2.76615555044665
"184","विरूद्घ",2.25979859316436,2.46656473760794,2.87477782674993,2.36318166538615,2.97960037468213
"185","मुंगफली",1.8304501202407,2.62929203510564,2.47683781807789,2.22987107767317,2.90378064952927
"186","सींचे",3.06723921964999,2.50435329849734,2.77786781374188,2.78579625907366,3.21996029574079
"187","कहौ",2.05769390174376,2.12414205678573,3.25498906846154,2.09091797926475,2.82475177484493
"188","मचलते",2.29842799552049,2.27027009246397,3.43108032751722,2.28434904399223,2.93476471841727
"189","सुथरे",2.71268996825952,3.04842134284761,3.45456142336674,2.88055565555357,3.27385422509789
"190","सेशन",3.61844162537172,3.2313520264336,3.6943217622918,3.42489682590266,3.58344552338332
"191","किस्मती",2.19453186165177,2.42517205244971,2.47683781807789,2.30985195705074,2.9492693717375
"192","दरया",2.23911399430451,2.37941456188904,3.07889780940586,2.30926427809677,2.94893513229312
"193","संहिताओं",1.7055113836324,2.42517205244971,2.77786781374188,2.06534171804106,2.81020540512527
"194","शास्त्रियों",1.9050837385376,1.7262020481137,2.95395907279756,1.81564289332565,2.66819045653263
"195","कबका",2.92079636374637,3.03795590916945,2.87477782674993,2.97937613645791,3.33005787576195
"196","नामाकूल",2.33390031368271,2.02723204377768,2.95395907279756,2.18056617873019,2.8757387366499
"197","सागरमाथा",1.52942012457672,1.7262020481137,2.65292907713358,1.62781108634521,2.56136206259527
"198","जनआंदोलन",2.97072241126988,2.42517205244971,2.95395907279756,2.6979472318598,3.16999660408982
"199","इस्मत",1.85677905896305,2.20332330283336,3.28975117472075,2.0300511808982,2.7901340899164
"200","सुष्मा",2.41872182708303,2.46656473760794,2.77786781374188,2.44264328234548,3.024793769006
"201","चट्नी",1.32530014192079,1.90229330716938,2.47683781807789,1.61379672454508,2.55339146492478
"202","लही",1.85677905896305,1.90229330716938,3.07889780940586,1.87953618306621,2.7045294431829
"203","साध्वियों",2.38975813114771,2.02723204377768,2.87477782674993,2.20849508746269,2.89162316278773
"204","उगलनी",1.40448138796842,1.90229330716938,2.47683781807789,1.6533873475689,2.57590843231493
"205","संकटकालीन",2.15780905462703,1.90229330716938,2.47683781807789,2.0300511808982,2.7901340899164
"206","कार्डों",2.43924349422763,2.02723204377768,3.13005033185324,2.23323776900265,2.90569543826178
"207","सुनार",3.36826921531397,3.32826203944166,3.35189908146959,3.34826562737782,3.53986191528463
"208","गुरुद्वारे",3.80242139664045,3.39365500100365,3.35189908146959,3.59803819882205,3.68191880695777
"209","पोपटराव",1.47142817759903,1.90229330716938,2.47683781807789,1.6868607423842,2.59494625697965
"210","भता",1.94854943231869,2.50435329849734,2.65292907713358,2.22645136540802,2.90183570540673
"211","सहगामी",1.85677905896305,1.7262020481137,2.47683781807789,1.79149055353837,2.65445393495632
"212","खजनी",2.02427014625681,1.7262020481137,2.47683781807789,1.87523609718525,2.70208379100162
"213","स्मरणशक्ति",2.53481515646342,2.20332330283336,2.87477782674993,2.36906922964839,2.98294889719517
"214","वासिनी",1.98805797360237,1.7262020481137,2.77786781374188,1.85713001085803,2.69178604562013
"215","यधपि",1.10345139230444,1.90229330716938,2.65292907713358,1.50287234973691,2.49030378558143
"216","मिरर",2.49556185731575,2.68044455755302,3.43108032751722,2.58800320743438,3.10746649408774
"217","धौर",1.22839012891273,2.02723204377768,2.47683781807789,1.62781108634521,2.56136206259527
"218","लोभमोहौ",1.10345139230444,1.7262020481137,2.47683781807789,1.41482672020907,2.44022827735485
"219","जबाबदार",3.46706337219658,2.93032203076962,3.95395907279756,3.1986927014831,3.45479306721937
"220","चोकी",1.94854943231869,2.27027009246397,2.47683781807789,2.10940976239133,2.83526888333794
"221","एवार्ड",2.61310187185102,3.21050188746048,3.37992780506984,2.91180187965575,3.29162535763984
"222","अध्ययनशील",1.22839012891273,1.90229330716938,2.47683781807789,1.56534171804106,2.52583292408835
"223","रता",2.13148011590468,2.6012633115054,2.65292907713358,2.36637171370504,2.98141469859227
"224","कीजै",3.54957415621505,2.87233008379193,3.25498906846154,3.21095212000349,3.4617655497408
"225","भ्रष्ट्राचार",2.51842474027525,2.68044455755302,2.65292907713358,2.59943464891414,3.11396806883859
"226","साप",3.23805344559211,3.83000576906965,3.51823050323612,3.53402960733088,3.64551424301773
"227","गुटनिरपेक्ष",1.74027348989161,2.20332330283336,2.47683781807789,1.97179839636248,2.75700311218493
"228","मडगांव",2.24957942798267,1.7262020481137,2.47683781807789,1.98789073804818,2.76615555044665
"229","प्रिसिपल",1.10345139230444,2.27027009246397,2.47683781807789,1.6868607423842,2.59494625697965
"230","कॉमर्शियल",2.17039818193505,2.37941456188904,3.02090586242817,2.27490637191204,2.92939424624315
"231","ताईला",2.38975813114771,1.7262020481137,2.87477782674993,2.0579800896307,2.80601851605423
"232","वांचित",2.05769390174376,2.12414205678573,2.47683781807789,2.09091797926475,2.82475177484493
"233","मुहम्मदाबाद",2.08872813548373,1.7262020481137,2.65292907713358,1.90746509179871,2.72041386932073
"234","तबहा",1.32530014192079,1.7262020481137,2.47683781807789,1.52575109501724,2.5033159566982
"235","सोजिश",0.927360133248754,1.7262020481137,2.65292907713358,1.32678109068122,2.39015276912827
"236","चरणपादुका",1.7055113836324,1.7262020481137,2.77786781374188,1.71585671587305,2.61143757082185
"237","कीआवाज़",1.74027348989161,1.7262020481137,2.47683781807789,1.73323776900265,2.62132295722485
"238","परायों",2.91188744659255,2.27027009246397,3.32193585809215,2.59107876952826,3.10921570453418
"239","पुण्यशाली",2.29842799552049,1.7262020481137,2.65292907713358,2.01231502181709,2.78004673879248
"240","वाहान",1.40448138796842,1.7262020481137,2.47683781807789,1.56534171804106,2.52583292408835
"241","गिराइये",1.22839012891273,1.90229330716938,2.47683781807789,1.56534171804106,2.52583292408835
"242","केएस",1.85677905896305,1.90229330716938,2.65292907713358,1.87953618306621,2.7045294431829
"243","डागा",2.65163600284954,1.90229330716938,2.47683781807789,2.27696465500946,2.93056488438532
"244","सोशलिस्ट",2.65571391526998,2.50435329849734,3.43108032751722,2.58003360688366,3.10293382392477
