"","word","twitter_zipf","youtube_zipf","shabd_zipf","twitter_youtube_zipf_avg","lm_preds_shabd_YT"
"1","अंधाधुन",2.50714372986556,2.46656473760794,1.6315485159,2.48685423373675,1.90178965395179
"2","सांकला",1.10345139230444,2.32826203944166,1.58039599345262,1.71585671587305,1.1188660613567
"3","खिसकेगा",1.22839012891273,1.7262020481137,1.06265688782469,1.47729608851322,0.876615289990002
"4","राजील",0.927360133248754,1.7262020481137,0.43426795777438,1.32678109068122,0.723772070509113
"5","आमा",4.0165585000539,2.80538329416132,2.46869586279978,3.41097089710761,2.84020089562221
"6","कुंवारों",2.49556185731575,2.32826203944166,1.70143968617739,2.4119119483787,1.82568813360917
"7","नवाये",1.32530014192079,1.7262020481137,1.08748047154972,1.52575109501724,0.925819816453936
"8","नंम्बर",2.35872389740774,2.57130008812795,1.4756606429326,2.46501199276785,1.87960954912203
"9","तिरंगे",4.46649898682553,4.21616052753853,3.46969769595893,4.34132975718203,3.78495089060325
"10","वरशिप",1.7055113836324,1.7262020481137,1.03632794910234,1.71585671587305,1.11886606135671
"11","हित",4.9472238472166,5.0219889883653,4.6560537301249,4.98460641779095,4.43817799249068
"12","मराज",1.32530014192079,1.7262020481137,1.15442726118034,1.52575109501724,0.925819816453936
"13","दिलेर",3.2095289115534,3.59543376784467,2.81538303848423,3.40248133969903,2.83158001860009
"14","दुगला",1.10345139230444,2.20332330283336,0.832207966446417,1.6533873475689,1.05543039376163
"15","उद्वव",2.71268996825952,2.12414205678573,1.89290580680003,2.41841601252263,1.83229280502257
"16","खरदी",1.10345139230444,1.7262020481137,0.531177970782436,1.41482672020907,0.813179622394926
"17","सभाए",1.8304501202407,2.20332330283336,1.1332379621104,2.01688671153703,1.42455250031848
"18","सफला",1.9050837385376,1.90229330716938,1.6383879404303,1.90368852285349,1.3096033201902
"19","लुधयानवी",1.10345139230444,1.7262020481137,0.677306006460674,1.41482672020907,0.813179622394926
"20","डावे",2.17039818193505,1.7262020481137,1.03632794910234,1.94830011502437,1.35490498096674
"21","सगला",2.22839012891273,1.7262020481137,1.06265688782469,1.97729608851322,1.3843494748966
"22","मुश्ते",1.52942012457672,1.7262020481137,0.911389212494042,1.62781108634521,1.02945850947089
"23","दीदीया",1.74027348989161,1.7262020481137,0.911389212494042,1.73323776900265,1.13651597104386
"24","आनादी",0.927360133248754,1.7262020481137,0.610359216830061,1.32678109068122,0.723772070509113
"25","पेरों",1.85677905896305,2.12414205678573,1.0082992255021,1.99046055787439,1.39771757713825
"26","सिवाए",3.24646619255853,3.29440377218069,2.83350889946684,3.27043498236961,2.69749111938301
"27","फूफा",3.70078085653936,3.76759473327192,3.19694652150182,3.73418779490564,3.16841743192526
