"","word","twitter_zipf","youtube_zipf","shabd_zipf","twitter_youtube_zipf_avg","lm_preds_shabd_YT"
"1","अदार",2.95061259288247,2.91653374628399,0.30932922116608,2.93357316958323,2.3554186035005
"2","मागोगे",1.85677905896305,2.46656473760794,0.677306006460674,2.16167189828549,1.57157727787905
"3","पुरूषत्व",1.22839012891273,1.90229330716938,0.43426795777438,1.56534171804106,0.966022841875816
"4","परेशानियाँ",2.84904660873236,2.50435329849734,1.21241920815802,2.67669995361485,2.09457197763241
"5","भाही",1.40448138796842,2.37941456188904,0.43426795777438,1.89194797492873,1.29768116512833
"6","कलमे",2.50139140097647,2.70392565340254,1.17463064726862,2.60265852718951,2.01938525104163
"7","शशक्तिकरण",2.14484407746266,2.53911540475655,0.677306006460674,2.34197974110961,1.75467418909619
"8","मिलरा",1.22839012891273,1.90229330716938,0.30932922116608,1.56534171804106,0.966022841875816
"9","निःसंतान",2.43924349422763,2.8565358166087,0.133237962110398,2.64788965541816,2.0653160310888
"10","कर्मफल",2.84643822562483,3.17336007945591,1.85751383171119,3.00989915254037,2.43292522498838
"11","तामाशा",1.40448138796842,1.7262020481137,0.43426795777438,1.56534171804106,0.966022841875816
"12","प्रोपोगंडा",2.87918316856467,3.4743900751199,1.33735794476632,3.17678662184228,2.60239417138264
"13","पुछो",3.30027213621886,4.01288301746863,0.30932922116608,3.65657757684374,3.0896067103091
"14","कर्मफलहेतुर्भूर्मा",2.56082858882834,2.62929203510564,0.43426795777438,2.59506031196699,2.01166950381613
"15","बलत्कारी",2.57572014422969,3.40744328548928,0.133237962110398,2.99158171485948,2.41432444640741
"16","लेणे",1.9050837385376,2.96924009679999,0.30932922116608,2.4371619176688,1.85132867876202
"17","बेहूदगी",2.98616561992466,3.0686247289359,0.978336002124655,3.02739517443028,2.45069188181514
"18","य",4.24625784787624,4.36668348508412,2.88181357904139,4.30647066648018,3.74955258659507
"19","मुद्ददा",1.10345139230444,1.90229330716938,0.133237962110398,1.50287234973691,0.90258717428074
"20","इंदुर",0.927360133248754,1.7262020481137,0.133237962110398,1.32678109068122,0.723772070509113
"21","सम्वृद्ध",0.927360133248754,1.7262020481137,0.133237962110398,1.32678109068122,0.723772070509113
"22","साकट",2.38220499325726,1.7262020481137,0.133237962110398,2.05420352068548,1.46244653967109
"23","पूजने",3.65975389307172,3.61550375062001,2.45649006228209,3.63762882184586,3.07036484896141
"24","होईए",2.20611373420158,2.78689988846731,0.677306006460674,2.49650681133445,1.91159154118941
"25","डॉउट",1.47142817759903,1.90229330716938,0.30932922116608,1.6868607423842,1.08942156742684
"26","सहनशाह",1.32530014192079,2.02723204377768,0.133237962110398,1.67626609284923,1.07866303593483
"27","हजोरो",1.22839012891273,2.20332330283336,0.133237962110398,1.71585671587305,1.1188660613567
"28","अतीक़",2.00654137929638,1.7262020481137,0.133237962110398,1.86637171370504,1.27170928083759
"29","इनटोलरेंस",1.32530014192079,2.27027009246397,0.43426795777438,1.79778511719238,1.20206176148585
"30","बिशवास",1.40448138796842,2.42517205244971,0.43426795777438,1.91482672020907,1.32091380730153
"31","फुटेगा",1.77245817326301,2.32826203944166,0.735297953438361,2.05036010635233,1.4585436739837
"32","लवें",1.8304501202407,1.7262020481137,0.133237962110398,1.7783260841772,1.18230172895178
"33","बाजूओ",1.40448138796842,1.90229330716938,0.133237962110398,1.6533873475689,1.05543039376163
