"","word","twitter_zipf","youtube_zipf","wordlex_blog_zipf","twitter_youtube_zipf_avg","lm_preds_blog_YT"
"1","आत्तापर्यंत",2.60860137062434,1.7262020481137,3.68095780073382,2.16740170936902,2.86825151102235
"2","सक्रिय",4.46956291568278,3.97294675783754,4.73690920606297,4.22125483676016,4.03637013006567
"3","घेण्यात",3.27076872705261,2.12414205678573,3.83856565409549,2.69745539191917,3.16971687260144
"4","कार्यक्रम",4.96102509645193,4.59011942507156,5.21283570216969,4.77557226076174,4.35163537235631
"5","मारले",2.96677425242489,2.62929203510564,3.83856565409549,2.79803314376526,3.22691996226062
"6","प्रस्तुतियों",1.667722822743,2.27027009246397,3.47683781807789,1.96899645760348,2.75540952363171
"7","बंदिश",3.09615215356294,2.78689988846731,3.82902033618926,2.94152602101512,3.30853081328995
"8","रहावे",2.5805726470241,1.7262020481137,3.68095780073382,2.1533873475689,2.86028091335185
"9","भीमसेन",2.49556185731575,2.32826203944166,3.8092762779935,2.4119119483787,3.00731547763458
"10","कविताएं",3.13148011590468,3.79438790985986,4.54502367982406,3.46293401288227,3.60507898184943
"11","कहने",5.03655044244985,5.18385690233216,5.33747523485165,5.11020367239101,4.54195530187212
"12","फेहरिस्त",2.57572014422969,2.82311206112175,3.6943217622918,2.69941610267572,3.17083201696631
"13","रूढ़ियों",2.44587407312664,1.7262020481137,3.45456142336674,2.08603806062017,2.8219763457005
"14","पाहिले",3.15652983578785,3.21050188746048,4.37170747482315,3.18351586162417,3.4461613160094
"15","संदेह",4.07333303605093,4.19232791853189,4.55420572336205,4.13283047729141,3.98607922109321
"16","काहीसा",1.8304501202407,1.7262020481137,3.49802711714783,1.7783260841772,2.64696670932877
"17","गर्दीत",2.42567068703835,1.7262020481137,3.43108032751722,2.07593636757603,2.81623105867323
"18","बडा",4.23260399075476,4.78310689945017,4.70214709980376,4.50785544510246,4.19937278218765
"19","प्रान",2.79364747233295,2.62929203510564,3.83856565409549,2.71146975371929,3.17768747027194
"20","तत्सदिति",1.10345139230444,1.7262020481137,3.17580782241391,1.41482672020907,2.44022827735485
