"","word","twitter_zipf","youtube_zipf","shabd_zipf","twitter_youtube_zipf_avg","lm_preds_shabd_YT"
"1","उलझाये",2.43251011156866,2.50435329849734,1.41199156306323,2.468431705033,1.88308215876115
"2","जागीरदार",2.28908796926635,2.42517205244971,1.9560596074135,2.35713001085803,1.77005880881985
"3","बिराज",2.38220499325726,2.42517205244971,2.14817831190333,2.40368852285349,1.81733750509681
"4","हाथीराम",1.85677905896305,1.90229330716938,1.52240404647493,1.87953618306621,1.28507738307924
"5","कलापो",1.32530014192079,2.12414205678573,0.677306006460674,1.72472109935326,1.12786756239876
"6","सलेबस",1.98805797360237,2.20332330283336,1.93257851156398,2.09569063821786,1.50457539527995
"7","अय्यारी",1.22839012891273,2.02723204377768,0.677306006460674,1.62781108634521,1.02945850947089
"8","दुर्भाग्यपूर्ण",4.15627353924344,3.80898741843015,3.75353021003024,3.98263047883679,3.42070311916884
"9","मयूस",1.22839012891273,2.27027009246397,0.677306006460674,1.74933011068835,1.15285723502192
"10","छिड़ती",0.927360133248754,2.02723204377768,0.531177970782436,1.47729608851322,0.876615289990002
"11","खुशआमदीद",1.10345139230444,1.7262020481137,0.911389212494042,1.41482672020907,0.813179622394926
"12","निबाले",0.927360133248754,1.7262020481137,0.978336002124655,1.32678109068122,0.723772070509113
"13","दीवालियापन",1.88160264268808,1.7262020481137,1.23014797511845,1.80390234540089,1.20827361324252
"14","फलियो",0.927360133248754,1.7262020481137,0.30932922116608,1.32678109068122,0.723772070509113
"15","खसोटी",1.22839012891273,1.7262020481137,0.43426795777438,1.47729608851322,0.876615289990002
"16","साधी",3.30302374720964,3.13274222854765,2.74707978398647,3.21788298787865,2.64412623120683
"17","आतो",2.32530014192079,1.90229330716938,1.58039599345262,2.11379672454508,1.52296155324635
"18","सोहे",2.86936818627107,2.27027009246397,1.58039599345262,2.56981913936752,1.98603789142437
"19","आसीत",2.08872813548373,1.90229330716938,1.81897970071266,1.99551072132655,1.40284585838631
"20","विराना",1.5805726470241,1.90229330716938,1.24718131441724,1.74143297709674,1.14483794564744
"21","बुजुर्गों",4.0817841063634,3.79623991472145,3.67786402642996,3.93901201054243,3.37640994427621
"22","धकिया",2.13148011590468,2.12414205678573,1.96574687481663,2.12781108634521,1.53719269437749
"23","लयों",1.5805726470241,1.7262020481137,0.735297953438361,1.6533873475689,1.05543039376163
"24","अगाई",1.22839012891273,1.7262020481137,0.911389212494042,1.47729608851322,0.876615289990002
"25","होमगार्डस",3.3287606740303,1.7262020481137,2.17463064726862,2.527481361072,1.9430452167171
"26","पह",3.3737419454712,2.20332330283336,2.09937969484943,2.78853262415228,2.20813451727491
"27","याग",1.88160264268808,2.12414205678573,1.79599579379197,2.00287234973691,1.41032135918734
"28","छीलकर",1.92736013324875,1.7262020481137,1.68954046287769,1.82678109068122,1.23150625541571
"29","सुनाएगा",2.85163941931064,2.87233008379193,2.22840731354215,2.86198475155128,2.2827228293441
"30","ख्वाहिशात",1.667722822743,1.7262020481137,1.27936599778864,1.69696243542835,1.09967951719473
"31","मौर्चा",1.47142817759903,1.90229330716938,1.24718131441724,1.6868607423842,1.08942156742684
"32","जबाना",1.22839012891273,1.90229330716938,0.610359216830061,1.56534171804106,0.966022841875816
"33","गटे",0.927360133248754,1.7262020481137,0.43426795777438,1.32678109068122,0.723772070509113
"34","बजाएगी",2.25979859316436,2.57130008812795,1.77669063859659,2.41554934064616,1.82938179040538
"35","निजिता",0.927360133248754,2.32826203944166,0.531177970782436,1.62781108634521,1.02945850947089
"36","परिपूर्णता",2.04130348555559,2.46656473760794,1.59563596000935,2.25393411158176,1.66526663721037
"37","क्रुति",0.927360133248754,2.02723204377768,0.786450475885742,1.47729608851322,0.876615289990002
"38","फेन्सी",1.40448138796842,1.7262020481137,0.786450475885742,1.56534171804106,0.966022841875816
"39","मोनिटरिंग",2.50139140097647,2.32826203944166,2.2231430735498,2.41482672020906,1.82864799220813
"40","अरपा",2.30757137496036,1.7262020481137,1.61753780145718,2.01688671153703,1.42455250031848
"41","पाश्चिम",1.52942012457672,1.7262020481137,0.610359216830061,1.62781108634521,1.02945850947089
"42","पुहंच",2.47758848630385,2.02723204377768,1.44499182316615,2.25241026504076,1.66371921924753
"43","लैव",1.22839012891273,2.12414205678573,1.43426795777438,1.67626609284923,1.07866303593483
"44","फायनेंसियल",1.5805726470241,1.7262020481137,0.735297953438361,1.6533873475689,1.05543039376163
"45","मॉगने",1.47142817759903,1.7262020481137,0.531177970782436,1.59881511285636,1.00001401554103
"46","तालुका",3.55267258421043,2.87233008379193,2.41199156306323,3.21250133400118,2.63866133191699
"47","तेशी",1.22839012891273,1.90229330716938,0.677306006460674,1.56534171804106,0.966022841875816
"48","सूंड",2.47142817759903,2.27027009246397,2.10404957298292,2.3708491350315,1.78399014547955
"49","लहजों",2.20611373420158,1.7262020481137,1.64512132308927,1.96615789115764,1.37303898778528
"50","ऑर्गेनिक्स",1.10345139230444,1.7262020481137,0.735297953438361,1.41482672020907,0.813179622394926
"51","खुशमय",1.667722822743,1.90229330716938,1.50430582438213,1.78500806495619,1.18908706908055
"52","कुऑ",1.22839012891273,1.7262020481137,0.735297953438361,1.47729608851322,0.876615289990002
"53","हिंगलिश",1.10345139230444,1.7262020481137,1.03632794910234,1.41482672020907,0.813179622394926
"54","छोकरों",1.10345139230444,2.02723204377768,0.735297953438361,1.56534171804106,0.966022841875816
"55","सिस्टोलिक",0.927360133248754,1.7262020481137,0.911389212494042,1.32678109068122,0.723772070509113
"56","हेगडे",1.85677905896305,2.57130008812795,1.29460596434537,2.2140395735455,1.62475499570623
"57","चिपकेंगे",1.40448138796842,1.7262020481137,0.531177970782436,1.56534171804106,0.966022841875816
"58","थाउजेंड",1.22839012891273,1.90229330716938,1.03632794910234,1.56534171804106,0.966022841875816
"59","भविष्या",1.92736013324875,2.02723204377768,1.03632794910234,1.97729608851322,1.3843494748966
"60","पुजा",3.62849619934128,3.82311206112175,3.0082992255021,3.72580413023152,3.15990408562557
"61","चिढ़ाना",2.04130348555559,1.90229330716938,1.42327257347292,1.97179839636248,1.37876674241057
"62","आतताई",2.32530014192079,2.37941456188904,1.58039599345262,2.35235735190492,1.76521232461305
"63","ठूस",3.00472803853291,3.15756581227268,2.85049227487295,3.0811469254028,2.50527508474981
"64","सतसाहेब",1.32530014192079,1.90229330716938,0.677306006460674,1.61379672454508,1.01522736833975
"65","रितंभरा",1.80242139664045,1.7262020481137,1.37627601079669,1.76431172237707,1.16807058782064
"66","भाजपा",5.90866443785292,5.72183724271125,5.7060973713802,5.81525084028208,5.28167113009218
"67","धन्धों",1.52942012457672,2.12414205678573,0.873600651604642,1.82678109068122,1.23150625541571
"68","कंपलसरी",2.13148011590468,2.46656473760794,1.53977814254435,2.29902242675631,1.71105239511829
"69","फिंरगी",0.927360133248754,1.7262020481137,0.43426795777438,1.32678109068122,0.723772070509113
"70","अफसरो",2.86437624071357,2.7262020481137,1.90408997375254,2.79528914441363,2.21499554989032
"71","तारीकी",1.7055113836324,1.7262020481137,0.873600651604642,1.71585671587305,1.11886606135671
"72","अश्क",3.22621320965846,3.07838456622506,2.65828276914724,3.15229888794176,2.57752765215826
