"","word","twitter_zipf","youtube_zipf","wordlex_blog_zipf","twitter_youtube_zipf_avg","lm_preds_blog_YT"
"1","अंदोलनों",1.10345139230444,1.7262020481137,2.65292907713358,1.41482672020907,2.44022827735485
"2","स्कोप",2.80242139664045,2.8565358166087,3.21720050757214,2.82947860662458,3.24480441084193
"3","सिंघवी",3.35791890277151,2.62929203510564,2.87477782674993,2.99360546893857,3.338150736924
"4","कौव्वे",2.54540822996085,2.02723204377768,2.77786781374188,2.28632013686926,2.93588576756086
"5","ओझाजी",0.927360133248754,1.90229330716938,2.47683781807789,1.41482672020907,2.44022827735485
"6","तारक",3.10920372119353,3.18860004601265,2.95395907279756,3.14890188360309,3.42647479039258
"7","धारिया",1.22839012891273,2.12414205678573,2.47683781807789,1.67626609284923,2.5889206034317
"8","बागवान",2.26978281407096,2.57130008812795,2.65292907713358,2.42054145109946,3.01222346383221
"9","निलगिरी",1.32530014192079,1.7262020481137,2.47683781807789,1.52575109501724,2.5033159566982
"10","अंतरात्मा",3.61399640251105,3.69701365898621,3.89181116604871,3.65550503074863,3.71460277810236
"11","कुमकुम",2.88640152556985,2.74739134718363,3.13005033185324,2.81689643637674,3.23764836490152
"12","सताए",3.47881013122163,3.16553474194396,3.45456142336674,3.32217243658279,3.52502154447553
"13","सिंचन",2.95061259288247,2.32826203944166,3.13005033185324,2.63943731616206,3.13671938430536
"14","छात्रों",5.1731318199462,4.60730126650271,4.55601906412552,4.89021654322446,4.41683873043755
"15","किण",2.05769390174376,2.12414205678573,2.47683781807789,2.09091797926475,2.82475177484493
"16","ताँडव",1.32530014192079,2.20332330283336,2.47683781807789,1.76431172237707,2.63899611165827
"17","इकाइयां",2.67165311637143,1.90229330716938,3.02090586242817,2.2869732117704,2.93625720062074
"18","वोटों",4.08102258682425,4.00151340265551,3.91617051190816,4.04126799473988,3.93400352042705
"19","दिहले",1.8304501202407,1.7262020481137,2.47683781807789,1.7783260841772,2.64696670932877
"20","भाग्यविधाता",2.59011796493033,2.32826203944166,2.95395907279756,2.45919000218599,3.03420463255413
"21","कोअपनी",1.74027348989161,1.90229330716938,2.47683781807789,1.82128339853049,2.67139846545143
"22","जोति",1.88160264268808,2.02723204377768,2.65292907713358,1.95441734323288,2.74711772578193
"23","बिछुड़",2.19453186165177,1.90229330716938,2.47683781807789,2.04841258441057,2.80057704566066
"24","अनप्रोफेशनल",0.927360133248754,1.90229330716938,2.47683781807789,1.41482672020907,2.44022827735485
"25","अपनाही",1.22839012891273,2.46656473760794,2.47683781807789,1.84747743326034,2.68629619074042
"26","सोसाइट",1.5805726470241,2.37941456188904,2.47683781807789,1.97999360445657,2.76166409550159
"27","गतियाँ",1.10345139230444,1.7262020481137,2.47683781807789,1.41482672020907,2.44022827735485
"28","मूँगा",0.927360133248754,2.02723204377768,2.47683781807789,1.47729608851322,2.47575741586177
"29","दरवेशी",1.32530014192079,1.90229330716938,2.65292907713358,1.61379672454508,2.55339146492478
"30","सलवटों",1.8304501202407,2.02723204377768,3.07889780940586,1.92884108200919,2.73257135606227
"31","सुलटाने",0.927360133248754,1.7262020481137,2.65292907713358,1.32678109068122,2.39015276912827
"32","यनि",1.667722822743,2.32826203944166,2.77786781374188,1.99799243109233,2.77190083747392
"33","गोरांग",1.10345139230444,1.7262020481137,2.47683781807789,1.41482672020907,2.44022827735485
"34","वाढदिवसाचे",2.29842799552049,1.7262020481137,2.47683781807789,2.01231502181709,2.78004673879248
"35","मेंआपकी",1.74027348989161,1.90229330716938,2.47683781807789,1.82128339853049,2.67139846545143
"36","चोटे",2.11769183141905,2.76759473327192,2.65292907713358,2.44264328234548,3.024793769006
"37","घरासमोर",2.31652621761329,1.7262020481137,3.25498906846154,2.02136413286349,2.78519337511136
"38","हार्मोनियम",2.23911399430451,2.20332330283336,3.07889780940586,2.22121864856893,2.89885962406654
"39","केसात",1.62633013758477,1.7262020481137,2.77786781374188,1.67626609284923,2.5889206034317
"40","तस्याहं",1.8304501202407,1.90229330716938,2.65292907713358,1.86637171370504,2.69704221755535
"41","सिमिलर",1.40448138796842,1.90229330716938,2.47683781807789,1.6533873475689,2.57590843231493
"42","खेरा",2.37451816459097,2.02723204377768,2.47683781807789,2.20087510418433,2.88728933568707
"43","कारणम्",2.13148011590468,1.7262020481137,2.65292907713358,1.92884108200919,2.73257135606227
"44","दौरों",2.72324015059283,3.04842134284761,3.32193585809215,2.88583074672022,3.27685440662341
